date,btc,v9a_eq,v9a_lev
2020-12-04,18699.765625,16321.91794162616,2.0
2020-12-05,19154.23046875,16480.38413536514,2.0
2020-12-06,19345.12109375,16545.74814771429,2.0
2020-12-07,19191.630859375,16489.509377907052,2.0
2020-12-08,18321.14453125,16180.153698008411,2.0
2020-12-09,18553.916015625,16260.39187543674,2.0
2020-12-10,18264.9921875,16156.422534516845,2.0
2020-12-11,18058.904296875,16081.72876597757,2.0
2020-12-12,18803.65625,16342.74778941126,2.0
2020-12-13,19142.3828125,16460.34194730985,2.0
2020-12-14,19246.64453125,16495.123157306003,2.0
2020-12-15,19417.076171875,16553.25439994264,2.0
2020-12-16,21310.59765625,17219.69893004294,2.0
2020-12-17,22805.162109375,17745.092348887723,2.0
2020-12-18,23137.9609375,17860.1697963469,2.0
2020-12-19,23869.83203125,18116.10316885319,2.0
2020-12-20,23477.294921875,17974.99029214924,2.0
2020-12-21,22803.08203125,17734.474271778225,2.0
2020-12-22,23783.029296875,18078.02562029157,2.0
2020-12-23,23241.345703125,17884.266251927147,2.0
2020-12-24,23735.94921875,18056.42211362736,2.0
2020-12-25,24664.791015625,18381.83200689528,2.0
2020-12-26,26437.037109375,19004.904675762147,2.0
2020-12-27,26272.294921875,18943.942081115183,2.0
2020-12-28,27084.80859375,19228.013987646085,2.0
2020-12-29,27362.4375,19323.160460434527,2.0
2020-12-30,28840.953125,19842.24672482746,2.0
2020-12-31,29001.720703125,19895.94962427968,2.0
2021-01-01,29374.15234375,20024.362809611048,2.0
2021-01-02,32127.267578125,20993.229246112292,2.0
2021-01-03,32782.0234375,21220.984952925315,2.0
2021-01-04,31971.9140625,20931.505317409887,2.0
2021-01-05,33992.4296875,21641.454589014378,2.0
2021-01-06,36824.36328125,22637.658307361547,2.0
2021-01-07,39371.04296875,23532.85401728585,2.0
2021-01-08,40797.609375,24032.327515007775,2.0
2021-01-09,40254.546875,23836.278704545344,2.0
2021-01-10,38356.44140625,23161.89385432181,2.0
2021-01-11,35566.65625,22172.90544607784,2.0
2021-01-12,33922.9609375,21588.835948137697,2.0
2021-01-13,37316.359375,22783.270389071404,2.0
2021-01-14,39187.328125,23439.856394351722,2.0
2021-01-15,36825.3671875,22601.821925677214,2.0
2021-01-16,36178.140625,22369.41916942996,2.0
2021-01-17,35791.27734375,22229.005405683216,2.0
2021-01-18,36630.07421875,22521.34801638136,2.0
2021-01-19,36069.8046875,22319.665851649905,2.0
2021-01-20,35547.75,22131.534673178518,2.0
2021-01-21,30825.69921875,20460.663651253675,2.0
2021-01-22,33005.76171875,21227.061872138896,2.0
2021-01-23,32067.642578125,20892.36509521646,2.0
2021-01-24,32289.37890625,20967.25096208488,2.0
2021-01-25,32366.392578125,20991.019467202157,2.0
2021-01-26,32569.849609375,21059.420235609985,2.0
2021-01-27,30432.546875,20301.401719347,2.0
2021-01-28,33466.09765625,21369.162893934492,2.0
2021-01-29,34316.38671875,21665.809127650755,2.0
2021-01-30,34269.5234375,21645.628518689322,2.0
2021-01-31,33114.359375,21234.170837812984,2.0
2021-02-01,33537.17578125,21379.936486198116,2.0
2021-02-02,35510.2890625,22072.984679405512,2.0
2021-02-03,37472.08984375,22761.829987655186,2.0
2021-02-04,36926.06640625,22565.088152602566,2.0
2021-02-05,38144.30859375,22991.27248796946,2.0
2021-02-06,39266.01171875,23383.244949218402,2.0
2021-02-07,38903.44140625,23251.08059314923,2.0
2021-02-08,46196.46484375,25821.737474490867,2.0
2021-02-09,46481.10546875,25917.334611973423,2.0
2021-02-10,44918.18359375,25360.625576838796,2.0
2021-02-11,47909.33203125,26411.88204724923,2.0
2021-02-12,47504.8515625,26264.005721234178,2.0
2021-02-13,47105.515625,26117.988508495855,2.0
2021-02-14,48717.2890625,26682.029319644447,2.0
2021-02-15,47945.05859375,26404.234435704602,2.0
2021-02-16,49199.87109375,26842.162386449134,2.0
2021-02-17,52149.0078125,27878.133127371235,2.0
2021-02-18,51679.796875,27706.954740997582,2.0
2021-02-19,55888.1328125,29187.218990509034,3.0
2021-02-20,56099.51953125,29255.927279562842,3.0
2021-02-21,57539.9453125,29758.52147299025,3.0
2021-02-22,54207.3203125,28575.852786524214,3.0
2021-02-23,48824.42578125,26669.696094248524,3.0
2021-02-24,49705.33203125,26975.524477139035,3.0
2021-02-25,47093.8515625,26048.283599512364,3.0
2021-02-26,46339.76171875,25777.06520147807,3.0
2021-02-27,46188.453125,25718.736683513845,3.0
2021-02-28,45137.76953125,25342.902736296906,3.0
2021-03-01,49631.2421875,26924.526690491235,3.0
2021-03-02,48378.98828125,26477.164241695977,3.0
2021-03-03,50538.2421875,27234.356357649558,3.0
2021-03-04,48561.16796875,26531.002328913426,3.0
2021-03-05,48927.3046875,26655.12087054892,3.0
2021-03-06,48912.3828125,26644.669106928297,3.0
2021-03-07,51206.69140625,27449.485336308237,3.0
2021-03-08,52246.5234375,27811.169565559885,3.0
2021-03-09,54824.1171875,28715.645472688208,3.0
2021-03-10,56008.55078125,29127.99756874636,3.0
2021-03-11,57805.12109375,29754.29568097323,3.0
2021-03-12,57332.08984375,29615.794579356545,3.0
2021-03-13,61243.0859375,30715.54700681095,3.0
2021-03-14,59302.31640625,30162.210279852065,3.0
2021-03-15,55907.19921875,29198.27582487136,3.0
2021-03-16,56804.90234375,29447.08228526768,3.0
2021-03-17,58870.89453125,30025.781225121726,3.0
2021-03-18,57858.921875,29733.337920948718,3.0
2021-03-19,58346.65234375,29839.61745181972,3.0
2021-03-20,58313.64453125,29828.20312453175,3.0
2021-03-21,57523.421875,29645.698380974656,3.0
2021-03-22,54529.14453125,28965.241177261694,3.0
2021-03-23,54738.9453125,29008.948286404215,3.0
2021-03-24,52774.265625,28561.31742165683,3.0
2021-03-25,51704.16015625,28315.94877063368,3.0
2021-03-26,55137.3125,29088.16354586269,3.0
2021-03-27,55973.51171875,29273.36411219653,3.0
2021-03-28,55950.74609375,29264.424918212477,3.0
2021-03-29,57750.19921875,29665.912242168954,3.0
2021-03-30,58917.69140625,29873.8154643086,3.0
2021-03-31,58918.83203125,29870.825697021297,3.0
2021-04-01,59095.80859375,29899.619964573034,3.0
2021-04-02,59384.3125,29948.56431015564,3.0
2021-04-03,57603.890625,29623.514068333105,3.0
2021-04-04,58758.5546875,29829.10641553556,3.0
2021-04-05,59057.87890625,29878.957084114823,3.0
2021-04-06,58192.359375,29751.23322390182,3.0
2021-04-07,56048.9375,29438.752063877306,3.0
2021-04-08,58323.953125,29765.30518074501,3.0
2021-04-09,58245.00390625,29751.3575029841,3.0
2021-04-10,59793.234375,29972.716397085336,3.0
2021-04-11,60204.96484375,30028.79027808718,3.0
2021-04-12,59893.453125,29989.969428317894,3.0
2021-04-13,63503.45703125,30322.408611208957,3.0
2021-04-14,63109.6953125,30284.202633660017,3.0
2021-04-15,63314.01171875,30301.359183437664,3.0
2021-04-16,61572.7890625,30138.4521722074,3.0
2021-04-17,60683.8203125,30054.468850858575,3.0
2021-04-18,56216.18359375,29639.307724214807,3.0
2021-04-19,55724.265625,29592.21986410022,3.0
2021-04-20,56473.03125,29659.96981429684,3.0
2021-04-21,53906.08984375,29420.833272032323,3.0
2021-04-22,51762.2734375,29217.604151498166,3.0
2021-04-23,51093.65234375,29066.452149861427,3.0
2021-04-24,50050.8671875,28832.679447535647,3.0
2021-04-25,49004.25390625,28598.130123997744,3.0
2021-04-26,54021.75390625,29703.4103567974,3.0
2021-04-27,55033.1171875,29923.271827380206,3.0
2021-04-28,54824.703125,29873.577694650492,3.0
2021-04-29,53555.109375,29589.44821812117,3.0
2021-04-30,57750.17578125,30511.448086184864,3.0
2021-05-01,57828.05078125,30522.1491319124,3.0
2021-05-02,56631.078125,30307.52174617062,3.0
2021-05-03,57200.29296875,30405.124530293164,3.0
2021-05-04,53333.5390625,29718.657122279143,3.0
2021-05-05,57424.0078125,30438.802562989982,3.0
2021-05-06,56396.515625,30254.151612764184,3.0
2021-05-07,57356.40234375,30419.802496846318,3.0
2021-05-08,58803.77734375,30622.02302583922,3.0
2021-05-09,58232.31640625,30538.725101103555,3.0
2021-05-10,55859.796875,30200.787415511848,3.0
2021-05-11,56704.57421875,30317.8660386901,3.0
2021-05-12,49150.53515625,29247.34264621658,3.0
2021-05-13,49716.19140625,29321.90354013617,3.0
2021-05-14,49880.53515625,29363.076113746134,3.0
2021-05-15,46760.1875,28494.164136996867,3.0
2021-05-16,46456.05859375,28338.431332606116,3.0
2021-05-17,43537.51171875,26895.538823193187,3.0
2021-05-18,42909.40234375,26360.711933067803,3.0
2021-05-19,37002.44140625,21422.76117606974,3.0
2021-05-20,40782.73828125,24566.78128051363,3.0
2021-05-21,37304.69140625,21655.40796624075,3.0
2021-05-22,37536.6328125,21839.540726260177,3.0
2021-05-23,34770.58203125,19522.881667871512,3.0
2021-05-24,38705.98046875,22796.836267626655,3.0
2021-05-25,38402.22265625,22533.772161109875,3.0
2021-05-26,39294.19921875,23268.189397394846,3.0
2021-05-27,38436.96875,22543.306481495252,3.0
2021-05-28,35697.60546875,20248.683064043667,3.0
2021-05-29,34616.06640625,19337.596518732193,3.0
2021-05-30,35678.12890625,20214.836324993037,3.0
2021-05-31,37332.85546875,21586.172818931933,3.0
2021-06-01,36684.92578125,21036.366213414643,3.0
2021-06-02,37575.1796875,21769.776386588845,3.0
2021-06-03,39208.765625,23123.003858217333,3.0
2021-06-04,36894.40625,21182.698383793344,3.0
2021-06-05,35551.95703125,20053.677658332268,3.0
2021-06-06,35862.37890625,20303.71255436,3.0
2021-06-07,33560.70703125,18374.827836726567,3.0
2021-06-08,33472.6328125,18292.961163830685,3.0
2021-06-09,37345.12109375,21514.765023374406,3.0
2021-06-10,36702.59765625,20969.464896314585,3.0
2021-06-11,37334.3984375,21487.285542779377,3.0
2021-06-12,35552.515625,19991.60721970841,3.0
2021-06-13,39097.859375,22940.007360843112,3.0
2021-06-14,40218.4765625,23864.967886365448,3.0
2021-06-15,40406.26953125,24011.545470347202,3.0
2021-06-16,38347.0625,22283.772043680325,3.0
2021-06-17,38053.50390625,22029.305317452872,3.0
2021-06-18,35787.24609375,20129.41227720048,3.0
2021-06-19,35615.87109375,19977.50407035664,3.0
2021-06-20,35698.296875,20037.343176308546,3.0
2021-06-21,31676.693359375,16673.842317390452,3.0
2021-06-22,32505.66015625,17357.38433554181,3.0
2021-06-23,33723.02734375,18364.69766937174,3.0
2021-06-24,34662.4375,19139.852259708947,3.0
2021-06-25,31637.779296875,16608.198850485867,3.0
2021-06-26,32186.27734375,17057.801476887893,3.0
2021-06-27,34649.64453125,19104.52844127704,3.0
2021-06-28,34434.3359375,18916.25839405506,3.0
2021-06-29,35867.77734375,20103.32427363576,3.0
2021-06-30,35040.8359375,19404.564248760445,3.0
2021-07-01,33572.1171875,18170.68151669352,3.0
2021-07-02,33897.046875,18433.31348955354,3.0
2021-07-03,34668.546875,19068.36458321475,3.0
2021-07-04,35287.78125,19576.21229088983,3.0
2021-07-05,33746.00390625,18281.32692795067,3.0
2021-07-06,34235.1953125,18680.93201727336,3.0
2021-07-07,33855.328125,18355.50143604004,3.0
2021-07-08,32877.37109375,17531.277562299794,3.0
2021-07-09,33798.01171875,18290.987488731804,3.0
2021-07-10,33520.51953125,18051.061033253736,3.0
2021-07-11,34240.1875,18642.971405013508,3.0
2021-07-12,33155.84765625,17729.91344168381,3.0
2021-07-13,32702.025390625,17343.06443180763,3.0
2021-07-14,32822.34765625,17435.243748637426,3.0
2021-07-15,31780.73046875,16558.177206644265,3.0
2021-07-16,31421.5390625,16239.34987811354,3.0
2021-07-17,31533.068359375,16397.653027532157,3.0
2021-07-18,31796.810546875,16791.90603242687,3.0
2021-07-19,30817.83203125,15259.233297810966,3.0
2021-07-20,29807.34765625,13678.167126472843,3.0
2021-07-21,32110.693359375,17235.570186638924,3.0
2021-07-22,32313.10546875,17534.46389571595,3.0
2021-07-23,33581.55078125,19486.11751944433,3.0
2021-07-24,34292.4453125,20572.714366809094,3.0
2021-07-25,35350.1875,22196.757852229424,3.0
2021-07-26,37337.53515625,25261.635970291605,3.0
2021-07-27,39406.94140625,28452.818923636303,3.0
2021-07-28,39995.90625,29347.656822487817,3.0
2021-07-29,40008.421875,29348.45260572378,3.0
2021-07-30,42235.546875,32772.65194158499,3.0
2021-07-31,41626.1953125,31891.303939762245,3.0
2021-08-01,39974.89453125,29533.87832108717,3.0
2021-08-02,39201.9453125,28421.690201701094,3.0
2021-08-03,38152.98046875,26918.744500208835,3.0
2021-08-04,39747.50390625,29161.800477752447,3.0
2021-08-05,40869.5546875,30734.7324770943,3.0
2021-08-06,42816.5,33470.38624872164,3.0
2021-08-07,44555.80078125,36367.5259632267,3.0
2021-08-08,43798.1171875,35073.62830733177,3.0
2021-08-09,46365.40234375,39351.31505770478,3.0
2021-08-10,45585.03125,37731.064742145805,3.0
2021-08-11,45593.63671875,37720.71406777198,3.0
2021-08-12,44428.2890625,35315.62803746714,3.0
2021-08-13,47793.3203125,42152.710118817326,3.0
2021-08-14,47096.9453125,40702.928127284154,3.0
2021-08-15,47047.00390625,40572.22300783004,3.0
2021-08-16,46004.484375,38406.11344437307,3.0
2021-08-17,44695.359375,35092.9030085189,3.0
2021-08-18,44801.1875,35324.35279380948,3.0
2021-08-19,46717.578125,40090.1824335824,3.0
2021-08-20,49339.17578125,46612.59718452394,3.0
2021-08-21,48905.4921875,45341.640796694744,3.0
2021-08-22,49321.65234375,46479.38975355895,3.0
2021-08-23,49546.1484375,47073.63606013477,3.0
2021-08-24,47706.1171875,41817.11406227823,3.0
2021-08-25,48960.7890625,45332.106149655825,3.0
2021-08-26,46942.21875,39570.12759290868,3.0
2021-08-27,49058.66796875,45527.92395429008,3.0
2021-08-28,48902.40234375,45043.369252080825,3.0
2021-08-29,48829.83203125,44796.12807347438,3.0
2021-08-30,47054.984375,39724.936290604994,3.0
2021-08-31,47166.6875,40001.47093986903,3.0
