date,pw5_btc,pw5_strategy,pw5_lev
2020-03-26,6716.4404296875,1497.7757887269222,1.5
2020-03-27,6469.79833984375,1481.8152038296141,1.5
2020-03-28,6242.19384765625,1467.081335835234,1.5
2020-03-29,5922.04296875,1446.4115778186642,1.5
2020-03-30,6429.841796875,1478.7007879574824,1.5
2020-03-31,6438.64453125,1479.2635479658309,1.5
2020-04-01,6606.7763671875,1514.562828817581,1.5
2020-04-02,6793.62451171875,1553.8265654797979,1.5
2020-04-03,6733.38720703125,1540.5997146878879,1.5
2020-04-04,6867.52734375,1568.6606852195277,1.5
2020-04-05,6791.12939453125,1551.9967517651248,1.5
2020-04-06,7271.78125,1653.220648232571,1.5
2020-04-07,7176.41455078125,1620.9877929427892,1.5
2020-04-08,7334.0986328125,1672.3793829782608,1.5
2020-04-09,7302.08935546875,1661.0753959355443,1.5
2020-04-10,6865.4931640625,1516.0878573014772,1.5
2020-04-11,6859.0830078125,1513.288995105711,1.5
2020-04-12,6971.091796875,1549.6196688808607,1.5
2020-04-13,6845.03759765625,1507.2766291701644,1.5
2020-04-14,6842.427734375,1505.7355173934245,1.5
2020-04-15,6642.10986328125,1438.8664610837614,1.5
2020-04-16,7116.80419921875,1595.060002459267,1.5
2020-04-17,7096.1845703125,1587.5410173070939,1.5
2020-04-18,7257.6650390625,1640.1949941432435,1.5
2020-04-19,7189.4248046875,1616.9268741181504,1.5
2020-04-20,6881.95849609375,1514.6185979332251,1.5
2020-04-21,6880.3232421875,1513.3958630911116,1.5
2020-04-22,7117.20751953125,1590.9867517548266,1.5
2020-04-23,7429.724609375,1693.5453281058824,1.5
2020-04-24,7550.90087890625,1732.8486077012383,1.5
2020-04-25,7569.93603515625,1738.3896180244278,1.5
2020-04-26,7679.8671875,1773.963296259943,1.5
2020-04-27,7795.60107421875,1811.443458139209,1.5
2020-04-28,7807.05859375,1814.456343354155,1.5
2020-04-29,8801.0380859375,2142.1205732008248,1.5
2020-04-30,8658.5537109375,2094.1670942885758,1.5
2020-05-01,8864.7666015625,2161.4469811416975,1.5
2020-05-02,8988.5966796875,2201.4848566422384,1.5
2020-05-03,8897.46875,2170.4823721559223,1.5
2020-05-04,8912.654296875,2174.6178418310187,1.5
2020-05-05,9003.0703125,2203.610036887231,1.5
2020-05-06,9268.76171875,2290.5091115697537,1.5
2020-05-07,9951.5185546875,2514.8628892383667,1.5
2020-05-08,9842.666015625,2485.2991548769232,1.5
2020-05-09,9593.896484375,2418.758094882643,1.5
2020-05-10,8756.4306640625,2196.6195178059093,1.5
2020-05-11,8601.7958984375,2155.0484126711667,1.5
2020-05-12,8804.4775390625,2207.943366282079,1.5
2020-05-13,9269.9873046875,2330.298797243946,1.5
2020-05-14,9733.7216796875,2452.14799036993,1.5
2020-05-15,9328.197265625,2344.17864757698,1.5
2020-05-16,9377.013671875,2356.3429093040622,1.5
2020-05-17,9670.7392578125,2433.2431211810626,1.5
2020-05-18,9726.5751953125,2447.235768350929,1.5
2020-05-19,9729.0380859375,2447.1152395353356,1.5
2020-05-20,9522.9814453125,2391.87401118649,1.5
2020-05-21,9081.76171875,2274.485609510885,1.5
2020-05-22,9182.5771484375,2300.414954484194,1.5
2020-05-23,9209.287109375,2306.7471021419533,1.5
2020-05-24,8790.3681640625,2195.2786215016713,1.5
2020-05-25,8906.9345703125,2225.394728922619,1.5
2020-05-26,8835.052734375,2205.686773372132,1.5
2020-05-27,9181.017578125,2296.439015549244,1.5
2020-05-28,9525.7509765625,2386.838290645496,1.5
2020-05-29,9439.1240234375,2363.1834903998615,1.5
2020-05-30,9700.4140625,2431.248192831995,1.5
2020-05-31,9461.05859375,2380.0151992340607,1.5
2020-06-01,10167.2685546875,2528.5445694998357,1.5
2020-06-02,9529.8037109375,2420.1827329131274,1.5
2020-06-03,9656.7177734375,2441.170107295997,1.5
2020-06-04,9800.63671875,2465.02790720355,1.5
2020-06-05,9665.533203125,2441.6736637492277,1.5
2020-06-06,9653.6796875,2439.1775892645,1.5
2020-06-07,9758.8525390625,2456.3153697751404,1.5
2020-06-08,9771.4892578125,2457.6293064058154,1.5
2020-06-09,9795.7001953125,2460.5092214592073,1.5
2020-06-10,9870.0947265625,2470.180160747965,1.5
2020-06-11,9321.78125,2395.5687914898213,1.5
2020-06-12,9480.84375,2416.718211879814,1.5
2020-06-13,9475.27734375,2415.579770906645,1.5
2020-06-14,9386.7880859375,2403.218512921062,1.5
2020-06-15,9450.7021484375,2411.4876001798825,1.5
2020-06-16,9538.0244140625,2422.92223239754,1.5
2020-06-17,9480.2548828125,2414.71613165989,1.5
2020-06-18,9411.8408203125,2405.0717124452062,1.5
2020-06-19,9288.0185546875,2387.930949022173,1.5
2020-06-20,9332.3408203125,2393.552431570708,1.5
2020-06-21,9303.6298828125,2389.287567419629,1.5
2020-06-22,9648.7177734375,2435.6149944556673,1.5
2020-06-23,9629.658203125,2432.643527414253,1.5
2020-06-24,9313.6103515625,2389.477493681669,1.5
2020-06-25,9264.8134765625,2382.4948954549654,1.5
2020-06-26,9162.91796875,2368.3277408741997,1.5
2020-06-27,9045.390625,2352.0490622829675,1.5
2020-06-28,9143.58203125,2364.9712204288485,1.5
2020-06-29,9190.8544921875,2370.9978581261107,1.5
2020-06-30,9137.9931640625,2363.470149602316,1.5
2020-07-01,9228.3251953125,2375.3248338144276,1.5
2020-07-02,9123.41015625,2360.7504882245516,1.5
2020-07-03,9087.3037109375,2355.4931782172403,1.5
2020-07-04,9132.48828125,2361.239519892925,1.5
2020-07-05,9073.9423828125,2352.9448140522177,1.5
2020-07-06,9375.474609375,2393.386607446527,1.5
2020-07-07,9252.27734375,2376.331910534809,1.5
2020-07-08,9428.3330078125,2399.784062835052,1.5
2020-07-09,9277.9677734375,2379.0502195685226,1.5
2020-07-10,9278.8076171875,2378.7870607301934,1.5
2020-07-11,9240.3466796875,2373.204774754203,1.5
2020-07-12,9276.5,2377.7225824010493,1.5
2020-07-13,9243.6142578125,2372.7600034850198,1.5
2020-07-14,9243.2138671875,2372.2377243907413,1.5
2020-07-15,9192.8369140625,2363.4926582728176,1.5
2020-07-16,9132.2275390625,2353.0665057691995,1.5
2020-07-17,9151.392578125,2355.7688903167314,1.5
2020-07-18,9159.0400390625,2356.5753039087817,1.5
2020-07-19,9185.8173828125,2360.5288419073513,1.5
2020-07-20,9164.2314453125,2356.321262354256,1.5
2020-07-21,9374.8876953125,2399.7107878735665,1.5
2020-07-22,9525.36328125,2430.527557393248,1.5
2020-07-23,9581.072265625,2441.557336127098,1.5
2020-07-24,9536.892578125,2431.737095102161,1.5
2020-07-25,9677.11328125,2460.4035486503853,1.5
2020-07-26,9905.1669921875,2507.1849819914,1.5
2020-07-27,10990.873046875,2687.9561481133564,1.5
2020-07-28,10912.8232421875,2674.3744297810117,1.5
2020-07-29,11100.4677734375,2705.156448184546,1.5
2020-07-30,11111.2138671875,2706.394434960937,1.5
2020-07-31,11323.466796875,2741.2750853910275,1.5
2020-08-01,11759.5927734375,2813.5225239666834,1.5
2020-08-02,11053.6142578125,2695.064495166106,1.5
2020-08-03,11246.3486328125,2726.689250325141,1.5
2020-08-04,11205.892578125,2719.3713137783648,1.5
2020-08-05,11747.0224609375,2809.155897665404,1.5
2020-08-06,11779.7734375,2814.035384275097,1.5
2020-08-07,11601.47265625,2783.6764257294435,1.5
2020-08-08,11754.0458984375,2808.5685046870544,1.5
2020-08-09,11675.7392578125,2794.905668668074,1.5
2020-08-10,11878.111328125,2828.1083453000574,1.5
2020-08-11,11410.525390625,2749.4459545777718,1.5
2020-08-12,11584.9345703125,2777.9932874904994,1.5
2020-08-13,11784.1376953125,2810.6714325163543,1.5
2020-08-14,11768.87109375,2807.532135094414,1.5
2020-08-15,11865.6982421875,2823.1085640881984,1.5
2020-08-16,11892.8037109375,2827.0395413899732,1.5
2020-08-17,12254.40234375,2886.8155097422755,1.5
2020-08-18,11991.2333984375,2842.2633421817495,1.5
2020-08-19,11758.283203125,2802.7696256577815,1.5
2020-08-20,11878.3720703125,2822.2303179111595,1.5
2020-08-21,11592.4892578125,2773.904725880224,1.5
2020-08-22,11681.8251953125,2788.239273560514,1.5
2020-08-23,11664.84765625,2784.8194473423982,1.5
2020-08-24,11774.595703125,2802.5583370508257,1.5
2020-08-25,11366.134765625,2733.7725314337686,1.5
2020-08-26,11488.36328125,2753.610102966898,1.5
2020-08-27,11323.3974609375,2725.492124768278,1.5
2020-08-28,11542.5,2761.505742166229,1.5
2020-08-29,11506.865234375,2754.9779210530455,1.5
2020-08-30,11711.505859375,2788.567812310898,1.5
2020-08-31,11680.8203125,2782.8578358346413,1.5
2020-09-01,11970.478515625,2830.633386340936,1.5
2020-09-02,11414.0341796875,2737.1307368375988,1.5
2020-09-03,10245.296875,2541.257580060395,1.5
2020-09-04,10511.8134765625,2576.4446164844157,1.5
2020-09-05,10169.5673828125,2530.1747992340497,1.5
2020-09-06,10280.3515625,2541.68634977602,1.5
2020-09-07,10369.5634765625,2550.8892824448094,1.5
2020-09-08,10131.5166015625,2525.1207071427034,1.5
2020-09-09,10242.34765625,2536.6384865485143,1.5
2020-09-10,10363.138671875,2549.216965744853,1.5
2020-09-11,10400.9150390625,2552.9211912555447,1.5
2020-09-12,10442.1708984375,2556.884388887653,1.5
2020-09-13,10323.755859375,2546.4941012415093,1.5
2020-09-14,10680.837890625,2576.7535563317797,1.5
2020-09-15,10796.951171875,2586.4052266422755,1.5
2020-09-16,10974.9052734375,2601.340229767189,1.5
2020-09-17,10948.990234375,2598.843412633174,1.5
2020-09-18,10944.5859375,2598.1860535145333,1.5
2020-09-19,11094.3466796875,2610.7072290131546,1.5
2020-09-20,10938.271484375,2597.0809250240077,1.5
2020-09-21,10462.259765625,2556.0201719510737,1.5
2020-09-22,10538.4599609375,2561.0164957595653,1.5
2020-09-23,10246.1865234375,2540.7427106861746,1.5
2020-09-24,10760.06640625,2568.688263399012,1.5
2020-09-25,10692.716796875,2564.8269904525396,1.5
2020-09-26,10750.7236328125,2567.8249284381873,1.5
2020-09-27,10775.26953125,2568.991305148327,1.5
2020-09-28,10709.65234375,2565.224561387727,1.5
2020-09-29,10844.640625,2572.433786603467,1.5
2020-09-30,10784.4912109375,2568.965039458224,1.5
2020-10-01,10619.4521484375,2559.7588892405433,1.5
2020-10-02,10575.974609375,2557.205938020319,1.5
2020-10-03,10549.3291015625,2555.5745614339953,1.5
2020-10-04,10669.5830078125,2561.9803182625456,1.5
2020-10-05,10793.33984375,2568.575742019418,1.5
2020-10-06,10604.40625,2558.062204535916,1.5
2020-10-07,10668.96875,2561.4202451171,1.5
2020-10-08,10915.685546875,2574.7426753026057,1.5
2020-10-09,11064.4580078125,2582.702634379205,1.5
2020-10-10,11296.361328125,2595.2081435290957,1.5
2020-10-11,11384.181640625,2599.827231736148,1.5
2020-10-12,11555.36328125,2609.005479380086,1.5
2020-10-13,11425.8994140625,2601.7329508394396,1.5
2020-10-14,11429.5068359375,2601.7427231183606,1.5
2020-10-15,11495.349609375,2605.15725981749,1.5
2020-10-16,11322.123046875,2595.49151043278,1.5
2020-10-17,11358.1015625,2597.2739713289293,1.5
2020-10-18,11483.359375,2603.940207960719,1.5
2020-10-19,11742.037109375,2617.9036367948997,1.5
2020-10-20,11916.3349609375,2627.246493592737,1.5
2020-10-21,12823.689453125,2676.691164411823,1.5
2020-10-22,12965.8916015625,2684.2603445397344,1.5
2020-10-23,12931.5390625,2682.168088600234,1.5
2020-10-24,13108.0625,2691.6131758754245,1.5
2020-10-25,13031.173828125,2687.191483518016,1.5
2020-10-26,13075.248046875,2689.3887924379233,1.5
2020-10-27,13654.21875,2720.8489418349695,1.5
2020-10-28,13271.28515625,2699.6749214600686,1.5
2020-10-29,13437.8828125,2708.5714029888104,1.5
2020-10-30,13546.5224609375,2714.2943342404837,1.5
2020-10-31,13780.9951171875,2726.899659286928,1.5
2020-11-01,13737.109375,2724.2724708766145,1.5
2020-11-02,13550.4892578125,2713.8371714428163,1.5
2020-11-03,13950.30078125,2735.487928342214,1.5
2020-11-04,14133.70703125,2745.292840680017,1.5
2020-11-05,15579.8486328125,2824.1775232586688,1.5
2020-11-06,15565.880859375,2823.1575792812723,1.5
2020-11-07,14833.75390625,2782.8482117994045,1.5
2020-11-08,15479.5673828125,2817.9363811260196,1.5
2020-11-09,15332.3154296875,2809.6262611886978,1.5
2020-11-10,15290.90234375,2807.1088800045127,1.5
2020-11-11,15701.33984375,2829.312398349307,1.5
2020-11-12,16276.34375,2860.512414844572,1.5
2020-11-13,16317.80859375,2862.513690071291,1.5
2020-11-14,16068.138671875,2848.5866403838863,1.5
2020-11-15,15955.587890625,2842.1653182555974,1.5
2020-11-16,16716.111328125,2883.510718233987,1.5
2020-11-17,17645.40625,2934.076923730061,1.5
2020-11-18,17804.005859375,2942.4640289576964,1.5
2020-11-19,17817.08984375,2942.8875398929076,1.5
2020-11-20,18621.314453125,2986.593218768774,1.5
2020-11-21,18642.232421875,2987.431899644773,1.5
2020-11-22,18370.001953125,2972.2324272920578,1.5
2020-11-23,18364.12109375,2971.6091014158455,1.5
2020-11-24,19107.46484375,3011.9750784102316,1.5
2020-11-25,18732.12109375,2991.126760470042,1.5
2020-11-26,17150.623046875,2904.2973070821154,1.5
2020-11-27,17108.40234375,2901.705889897968,1.5
2020-11-28,17717.4140625,2934.7433336761605,1.5
2020-11-29,18177.484375,2959.6223679820923,1.5
2020-11-30,19625.8359375,3038.5615659291307,1.5
2020-12-01,18802.998046875,2993.222854017952,1.5
2020-12-02,19201.091796875,3014.693400069281,1.5
2020-12-03,19445.3984375,3027.743896632323,1.5
2020-12-04,18699.765625,2986.6319470291273,1.5
2020-12-05,19154.23046875,3011.1881848326925,1.5
2020-12-06,19345.12109375,3021.3171227037237,1.5
2020-12-07,19191.630859375,3012.6022506380687,1.5
2020-12-08,18321.14453125,2964.6638767664313,1.5
2020-12-09,18553.916015625,2977.097744958534,1.5
2020-12-10,18264.9921875,2960.9864482859184,1.5
2020-12-11,18058.904296875,2949.411752766216,1.5
2020-12-12,18803.65625,2989.8597818344833,1.5
2020-12-13,19142.3828125,3008.0824073518497,1.5
2020-12-14,19246.64453125,3013.4721731032,1.5
2020-12-15,19417.076171875,3022.480306537346,1.5
2020-12-16,21310.59765625,3125.7538816633105,1.5
2020-12-17,22805.162109375,3207.169894941396,1.5
2020-12-18,23137.9609375,3225.0025259837585,1.5
2020-12-19,23869.83203125,3264.662472429401,1.5
2020-12-20,23477.294921875,3242.795339284302,1.5
2020-12-21,22803.08203125,3205.5244965105676,1.5
2020-12-22,23783.029296875,3258.7618994718905,1.5
2020-12-23,23241.345703125,3228.7365608557398,1.5
2020-12-24,23735.94921875,3255.414176941802,1.5
2020-12-25,24664.791015625,3305.84034377384,1.5
2020-12-26,26437.037109375,3402.3929286791026,1.5
2020-12-27,26272.294921875,3392.946043283855,1.5
2020-12-28,27084.80859375,3436.966393148351,1.5
2020-12-29,27362.4375,3451.7104805580097,1.5
2020-12-30,28840.953125,3532.1491245882507,1.5
2020-12-31,29001.720703125,3540.4710331201227,1.5
2021-01-01,29374.15234375,3560.3701967316647,1.5
2021-01-02,32127.267578125,3710.5076743428585,1.5
2021-01-03,32782.0234375,3745.801153448136,1.5
2021-01-04,31971.9140625,3700.9428111021653,1.5
2021-01-05,33992.4296875,3810.957967840918,1.5
2021-01-06,36824.36328125,3965.331685233432,1.5
2021-01-07,39371.04296875,4104.052999950194,1.5
2021-01-08,40797.609375,4181.452410494759,1.5
2021-01-09,40254.546875,4151.072295359594,1.5
2021-01-10,38356.44140625,4046.5682723722803,1.5
2021-01-11,35566.65625,3893.3126538407278,1.5
2021-01-12,33922.9609375,3802.804078182935,1.5
2021-01-13,37316.359375,3987.8960241701598,1.5
2021-01-14,39187.328125,4089.641902604735,1.5
2021-01-15,36825.3671875,3959.778407970338,1.5
2021-01-16,36178.140625,3923.7648128056067,1.5
2021-01-17,35791.27734375,3902.006015600329,1.5
2021-01-18,36630.07421875,3947.308010297339,1.5
2021-01-19,36069.8046875,3916.0549393360907,1.5
2021-01-20,35547.75,3886.9017562640097,1.5
2021-01-21,30825.69921875,3627.9802463484266,1.5
2021-01-22,33005.76171875,3746.742844983729,1.5
2021-01-23,32067.642578125,3694.877564116745,1.5
2021-01-24,32289.37890625,3706.48202757711,1.5
2021-01-25,32366.392578125,3710.165242590505,1.5
2021-01-26,32569.849609375,3720.7647622441154,1.5
2021-01-27,30432.546875,3603.3006993694826,1.5
2021-01-28,33466.09765625,3768.763103065335,1.5
2021-01-29,34316.38671875,3814.731995778612,1.5
2021-01-30,34269.5234375,3811.6047683177567,1.5
2021-01-31,33114.359375,3747.84446449961,1.5
2021-02-01,33537.17578125,3770.432600434976,1.5
2021-02-02,35510.2890625,3877.8287323176182,1.5
2021-02-03,37472.08984375,3984.573576754985,1.5
2021-02-04,36926.06640625,3954.086069145509,1.5
2021-02-05,38144.30859375,4020.1284447493686,1.5
2021-02-06,39266.01171875,4080.8692800264007,1.5
2021-02-07,38903.44140625,4060.3888275070735,1.5
2021-02-08,46196.46484375,4458.742950870283,1.5
2021-02-09,46481.10546875,4473.556874180818,1.5
2021-02-10,44918.18359375,4387.288130472132,1.5
2021-02-11,47909.33203125,4550.192932252481,1.5
2021-02-12,47504.8515625,4527.277721497028,1.5
2021-02-13,47105.515625,4504.650602647174,1.5
2021-02-14,48717.2890625,4592.055493006912,1.5
2021-02-15,47945.05859375,4549.007843096944,1.5
2021-02-16,49199.87109375,4616.870032789113,1.5
2021-02-17,52149.0078125,4777.406127405746,1.5
2021-02-18,51679.796875,4750.879982848088,1.5
2021-02-19,55888.1328125,4980.264686711125,1.5
2021-02-20,56099.51953125,4990.911860378088,1.5
2021-02-21,57539.9453125,5068.794860160511,1.5
2021-02-22,54207.3203125,4885.526158979194,1.5
2021-02-23,48824.42578125,4590.144311772848,1.5
2021-02-24,49705.33203125,4637.536088656878,1.5
2021-02-25,47093.8515625,4493.848990765879,1.5
2021-02-26,46339.76171875,4451.820446243617,1.5
2021-02-27,46188.453125,4442.781742630794,1.5
2021-02-28,45137.76953125,4384.541763713187,1.5
2021-03-01,49631.2421875,4629.633369806688,1.5
2021-03-02,48378.98828125,4560.309191457983,1.5
2021-03-03,50538.2421875,4677.645193690532,1.5
2021-03-04,48561.16796875,4568.652048955895,1.5
2021-03-05,48927.3046875,4587.885706004875,1.5
2021-03-06,48912.3828125,4586.266079844374,1.5
2021-03-07,51206.69140625,4710.982009788244,1.5
2021-03-08,52246.5234375,4767.029320156107,1.5
2021-03-09,54824.1171875,4907.188712762094,1.5
2021-03-10,56008.55078125,4971.087616942763,1.5
2021-03-11,57805.12109375,5068.140022991587,1.5
2021-03-12,57332.08984375,5046.677615729144,1.5
2021-03-13,61243.0859375,5217.097447848677,1.5
2021-03-14,59302.31640625,5131.351283748652,1.5
2021-03-15,55907.19921875,4981.978075841954,1.5
2021-03-16,56804.90234375,5020.533621756176,1.5
2021-03-17,58870.89453125,5110.209965009137,1.5
2021-03-18,57858.921875,5064.892366650199,1.5
2021-03-19,58346.65234375,5081.361654970573,1.5
2021-03-20,58313.64453125,5079.592868022154,1.5
2021-03-21,57523.421875,5051.311568539133,1.5
2021-03-22,54529.14453125,4945.866561529956,1.5
2021-03-23,54738.9453125,4952.639502436065,1.5
2021-03-24,52774.265625,4883.273729815452,1.5
2021-03-25,51704.16015625,4845.250913706237,1.5
2021-03-26,55137.3125,4964.91485721702,1.5
2021-03-27,55973.51171875,4993.613906780484,1.5
2021-03-28,55950.74609375,4992.228671431132,1.5
2021-03-29,57750.19921875,5054.443948832391,1.5
2021-03-30,58917.69140625,5086.661047271682,1.5
2021-03-31,58918.83203125,5086.197746962941,1.5
2021-04-01,59095.80859375,5090.65976415851,1.5
2021-04-02,59384.3125,5098.244277680973,1.5
2021-04-03,57603.890625,5047.873843155056,1.5
2021-04-04,58758.5546875,5079.732843799777,1.5
2021-04-05,59057.87890625,5087.457802943527,1.5
2021-04-06,58192.359375,5067.665458528755,1.5
2021-04-07,56048.9375,5019.242754015922,1.5
2021-04-08,58323.953125,5069.846077059745,1.5
2021-04-09,58245.00390625,5067.684717063502,1.5
2021-04-10,59793.234375,5101.986933297949,1.5
2021-04-11,60204.96484375,5110.676253865073,1.5
2021-04-12,59893.453125,5104.660497468214,1.5
2021-04-13,63503.45703125,5156.175937056183,1.5
2021-04-14,63109.6953125,5150.255462486353,1.5
2021-04-15,63314.01171875,5152.914075697714,1.5
2021-04-16,61572.7890625,5127.669679948374,1.5
2021-04-17,60683.8203125,5114.655456776132,1.5
2021-04-18,56216.18359375,5050.321259606905,1.5
2021-04-19,55724.265625,5043.0244307795565,1.5
2021-04-20,56473.03125,5053.5230983436195,1.5
2021-04-21,53906.08984375,5016.466022251779,1.5
2021-04-22,51762.2734375,4985.204745392624,1.5
2021-04-23,51093.65234375,4967.900031807885,1.5
2021-04-24,50050.8671875,4941.136445392403,1.5
2021-04-25,49004.25390625,4914.283947103482,1.5
2021-04-26,54021.75390625,5040.822515249194,1.5
2021-04-27,55033.1171875,5065.993467241602,1.5
2021-04-28,54824.703125,5060.304209246883,1.5
2021-04-29,53555.109375,5027.775501991402,1.5
2021-04-30,57750.17578125,5133.331124604678,1.5
2021-05-01,57828.05078125,5134.55623925329,1.5
2021-05-02,56631.078125,5109.984514119087,1.5
2021-05-03,57200.29296875,5121.158618371923,1.5
2021-05-04,53333.5390625,5042.568048929849,1.5
2021-05-05,57424.0078125,5125.014265029626,1.5
2021-05-06,56396.515625,5103.874407322107,1.5
2021-05-07,57356.40234375,5122.839032818692,1.5
2021-05-08,58803.77734375,5145.990352664172,1.5
2021-05-09,58232.31640625,5136.453947494904,1.5
2021-05-10,55859.796875,5097.764980128742,1.5
2021-05-11,56704.57421875,5111.168785695698,1.5
2021-05-12,49150.53515625,4988.609372046397,1.5
2021-05-13,49716.19140625,4997.243168921238,1.5
2021-05-14,49880.53515625,5001.369993688777,1.5
2021-05-15,46760.1875,4914.352053205188,1.5
2021-05-16,46456.05859375,4899.765194872674,1.5
2021-05-17,43537.51171875,4764.678794897714,1.5
2021-05-18,42909.40234375,4716.129840068116,1.5
2021-05-19,37002.44140625,4359.920114058821,1.5
2021-05-20,40782.73828125,4586.720784029964,1.5
2021-05-21,37304.69140625,4376.7025919452835,1.5
2021-05-22,37536.6328125,4389.985405651536,1.5
2021-05-23,34770.58203125,4222.8682088516125,1.5
2021-05-24,38705.98046875,4459.041983831627,1.5
2021-05-25,38402.22265625,4440.065287238931,1.5
2021-05-26,39294.19921875,4493.044058269165,1.5
2021-05-27,38436.96875,4440.753065999655,1.5
2021-05-28,35697.60546875,4275.225457676188,1.5
2021-05-29,34616.06640625,4209.502265071194,1.5
2021-05-30,35678.12890625,4272.783850167963,1.5
2021-05-31,37332.85546875,4371.708165296103,1.5
2021-06-01,36684.92578125,4332.046680209023,1.5
2021-06-02,37575.1796875,4384.95280457014,1.5
2021-06-03,39208.765625,4482.570786323785,1.5
2021-06-04,36894.40625,4342.602666868685,1.5
2021-06-05,35551.95703125,4261.1583222272675,1.5
2021-06-06,35862.37890625,4279.195128625261,1.5
2021-06-07,33560.70703125,4140.050870088868,1.5
2021-06-08,33472.6328125,4134.145241102955,1.5
2021-06-09,37345.12109375,4366.5570099804245,1.5
2021-06-10,36702.59765625,4327.220609434604,1.5
2021-06-11,37334.3984375,4364.5747183911935,1.5
2021-06-12,35552.515625,4256.680737288992,1.5
2021-06-13,39097.859375,4469.3699393736715,1.5
2021-06-14,40218.4765625,4536.093961458903,1.5
2021-06-15,40406.26953125,4546.667651558029,1.5
2021-06-16,38347.0625,4422.030989670113,1.5
2021-06-17,38053.50390625,4403.674483643903,1.5
2021-06-18,35787.24609375,4266.621602272787,1.5
2021-06-19,35615.87109375,4255.663376198595,1.5
2021-06-20,35698.296875,4259.979999142954,1.5
2021-06-21,31676.693359375,4017.3466116614604,1.5
2021-06-22,32505.66015625,4066.6553891247568,1.5
2021-06-23,33723.02734375,4139.3201086221225,1.5
2021-06-24,34662.4375,4195.237556532584,1.5
2021-06-25,31637.779296875,4012.611278623308,1.5
2021-06-26,32186.27734375,4045.0443335979357,1.5
2021-06-27,34649.64453125,4192.6893967180295,1.5
2021-06-28,34434.3359375,4179.108130877811,1.5
2021-06-29,35867.77734375,4264.739687879704,1.5
2021-06-30,35040.8359375,4214.3331266854,1.5
2021-07-01,33572.1171875,4125.324335073967,1.5
2021-07-02,33897.046875,4144.269858773482,1.5
2021-07-03,34668.546875,4190.080638833283,1.5
2021-07-04,35287.78125,4226.71532834472,1.5
2021-07-05,33746.00390625,4133.305980409785,1.5
2021-07-06,34235.1953125,4162.13235523295,1.5
2021-07-07,33855.328125,4138.656718500064,1.5
2021-07-08,32877.37109375,4079.199552018756,1.5
2021-07-09,33798.01171875,4134.00286579368,1.5
2021-07-10,33520.51953125,4116.695253552488,1.5
2021-07-11,34240.1875,4159.393984609657,1.5
2021-07-12,33155.84765625,4093.528579514772,1.5
2021-07-13,32702.025390625,4065.6223919895783,1.5
2021-07-14,32822.34765625,4072.2719457837575,1.5
2021-07-15,31780.73046875,4009.002859478565,1.5
2021-07-16,31421.5390625,3986.588912383297,1.5
2021-07-17,31533.068359375,3994.205564160794,1.5
2021-07-18,31796.810546875,4013.174787840445,1.5
2021-07-19,30817.83203125,3939.431248616451,1.5
2021-07-20,29807.34765625,3863.019183559703,1.5
2021-07-21,32110.693359375,4086.5246790830706,1.5
2021-07-22,32313.10546875,4105.303655045654,1.5
2021-07-23,33581.55078125,4227.922684400462,1.5
2021-07-24,34292.4453125,4296.191689260724,1.5
2021-07-25,35350.1875,4398.227538958177,1.5
2021-07-26,37337.53515625,4590.788542282955,1.5
2021-07-27,39406.94140625,4791.285060453637,1.5
2021-07-28,39995.90625,4847.5061814830215,1.5
2021-07-29,40008.421875,4847.556179170512,1.5
2021-07-30,42235.546875,5062.639030278124,1.5
2021-07-31,41626.1953125,5005.684655074539,1.5
2021-08-01,39974.89453125,4853.343351840307,1.5
2021-08-02,39201.9453125,4781.471651538633,1.5
2021-08-03,38152.98046875,4684.348457049765,1.5
2021-08-04,39747.50390625,4829.298977710679,1.5
2021-08-05,40869.5546875,4930.944819166003,1.5
2021-08-06,42816.5,5107.657446989944,1.5
2021-08-07,44555.80078125,5300.559340165322,1.5
2021-08-08,43798.1171875,5214.407020293529,1.5
2021-08-09,46365.40234375,5499.141375107871,1.5
2021-08-10,45585.03125,5388.201240287839,1.5
2021-08-11,45593.63671875,5387.492519419537,1.5
2021-08-12,44428.2890625,5222.813910260468,1.5
2021-08-13,47793.3203125,5690.955653913783,1.5
2021-08-14,47096.9453125,5591.687653126599,1.5
2021-08-15,47047.00390625,5582.738144871818,1.5
2021-08-16,46004.484375,5434.291778430064,1.5
2021-08-17,44695.359375,5199.917637298908,1.5
2021-08-18,44801.1875,5216.290229892316,1.5
2021-08-19,46717.578125,5553.421616571418,1.5
2021-08-20,49339.17578125,6015.247914707553,1.5
2021-08-21,48905.4921875,5933.253317483514,1.5
2021-08-22,49321.65234375,6006.654158262551,1.5
2021-08-23,49546.1484375,6044.991419104978,1.5
2021-08-24,47706.1171875,5705.871675783408,1.5
2021-08-25,48960.7890625,5932.638198388071,1.5
2021-08-26,46942.21875,5560.909384167324,1.5
2021-08-27,49058.66796875,5945.271206234787,1.5
2021-08-28,48902.40234375,5914.01059963874,1.5
2021-08-29,48829.83203125,5898.060059517016,1.5
2021-08-30,47054.984375,5570.896726719706,1.5
2021-08-31,47166.6875,5588.737108499937,1.5
