swing_w,tol%,1.b,d%,N,cooldown,lifetime_w,W1-BEAR,W2-EARLYBULL,W3-MIDCHOP,W4-LATEBULL,W5-FULL,geo_4w,worst_4w
2,3.0,1.5,33,7,14,13,0.6894283407383157,1.3237875799134131,0.9789234317660995,1.4808724987168844,2.5783701505859717,1.0724905064955645,0.6894283407383157
2,3.0,1.5,20,7,14,13,0.5695616407460941,1.58539544766821,0.9789234317660995,1.480471841771358,3.4216176746688434,1.0695640663871475,0.5695616407460941
2,3.0,1.5,20,7,7,13,0.4227688514149127,1.9587054229678953,0.9277316737657447,1.676264263565572,4.790529805243908,1.065268891104185,0.4227688514149127
2,1.0,1.0,50,7,14,13,0.5843728835759076,1.480190543612192,0.9425040891564923,1.5543639975481438,3.071628549660302,1.0609890776297666,0.5843728835759076
2,1.0,1.5,33,5,14,13,0.5179027632542803,1.7298926273629796,0.9543299714569974,1.4747853484179663,4.152906950110626,1.059677439759832,0.5179027632542803
2,1.0,1.5,50,5,14,13,0.6524883057284075,1.3893168769480118,0.9543299714569974,1.44354835728786,2.9995092014811573,1.0571241295907539,0.6524883057284075
2,2.0,1.5,50,7,14,13,0.7476574096616354,1.2337491365778106,0.9812795026273456,1.3769394989493353,1.9561845350594251,1.0565967542612444,0.7476574096616354
2,2.0,1.5,20,7,14,13,0.5467985649377148,1.6497954185052237,0.9812795026273456,1.3905025992758973,2.9994142170464504,1.0533082793455624,0.5467985649377148
2,1.0,1.5,33,7,14,13,0.8023846198089424,1.2950070022324152,0.9812795026273456,1.188452731550748,2.008932845007698,1.0491977199632765,0.8023846198089424
2,2.0,1.5,33,7,14,13,0.6455036725369012,1.3776894934616712,0.9812795026273456,1.3880316902013596,2.3127562131511756,1.0490846756520842,0.6455036725369012
2,2.0,1.0,50,7,7,13,0.35395733481153574,2.237479587092712,0.8790225986166974,1.7261369596693374,5.250468978717917,1.0469991342616947,0.35395733481153574
2,1.0,1.0,33,7,14,13,0.42418186252218576,1.8554894885565407,0.9425040891564923,1.6171848279661625,4.267886789948896,1.04655817294929,0.42418186252218576
2,2.0,1.5,20,7,7,13,0.24869198808886203,2.747781027778461,0.931265780057614,1.867390129326471,7.455240991212536,1.0440905250249017,0.24869198808886203
2,2.0,1.5,50,5,14,13,0.3948707392818824,1.6110637590782861,0.9543299714569974,1.9413707184426803,4.2562004194312,1.0419423247157258,0.3948707392818824
2,1.0,1.0,50,5,14,13,0.4181220370062699,1.6871986007166822,0.9195057248190897,1.797060583972895,4.270093033049089,1.0390743041691795,0.4181220370062699
2,1.0,1.0,20,7,14,13,0.30168284642227966,2.4529194012923945,0.9425040891564923,1.655119105859222,5.570667818441509,1.0365412684492104,0.30168284642227966
2,1.0,1.5,50,7,14,13,0.8575522729649225,1.155689509799893,0.9812795026273456,1.1769119630284917,1.6645956569387415,1.034331186710255,0.8575522729649225
2,1.0,1.5,50,5,7,13,0.40632551206411377,1.7429342220454038,0.9543299714569974,1.6721269773062866,3.6474684302365183,1.0310523736575439,0.40632551206411377
2,3.0,1.0,50,7,14,13,0.33830005267561514,1.9044387951370458,0.9276257777040228,1.7249314695166518,4.309197484784162,1.0076354423340894,0.33830005267561514
2,3.0,1.5,33,5,7,13,0.36195569712016484,2.0640677318783798,0.8245598534166677,1.6688108988835637,5.749228247505311,1.0069366969006275,0.36195569712016484
2,3.0,1.0,33,7,7,13,0.25038603577127067,2.768903323980955,0.8641442871642281,1.71196228476028,6.6087832522762815,1.006351244998315,0.25038603577127067
2,1.0,1.0,33,7,7,13,0.2315359445972303,2.6349275943599433,0.9425040891564923,1.7506392757289237,5.347012530833816,1.0016517512729863,0.2315359445972303
2,3.0,1.5,50,7,14,26,0.5184837715149493,1.3974547239324737,0.959680410302151,1.4300032547398287,2.626645529671119,0.9985829403130851,0.5184837715149493
2,3.0,1.5,50,5,7,26,0.30280779786777334,2.252615158561294,0.8245598534166677,1.7257697918621608,4.908921056673702,0.9925783002985886,0.30280779786777334
2,3.0,1.5,33,5,14,13,0.26662685380004275,1.8856908720067704,0.9485821635146912,1.913416100100967,6.192613124671646,0.9773827982176596,0.26662685380004275
4,2.0,1.5,50,7,14,13,0.6927162786545793,1.2142186074131112,0.9736462300430819,1.1101479261587264,1.6799122474688402,0.9764692669982331,0.6927162786545793
2,2.0,1.5,50,7,14,26,0.4031821760607336,1.703116292069031,0.9620364811633972,1.3698816101746691,2.9996251484010683,0.9753377891952266,0.4031821760607336
4,3.0,1.5,50,5,7,13,0.4202499108332669,1.657630383308429,0.7950673044826081,1.632469993121095,4.0011365808142285,0.9751268334604419,0.4202499108332669
2,3.0,1.0,50,5,7,13,0.2502997510518691,2.4876591218048505,0.8101020020299187,1.6869782724239226,5.795859523571174,0.9604507952708382,0.2502997510518691
4,3.0,1.0,50,7,7,13,0.3066210757623234,2.238012544847329,0.8433387478351082,1.4409407248816222,4.242768716868999,0.9556044699719721,0.3066210757623234
2,2.0,1.5,33,7,7,26,0.20485427913600351,2.45627701114162,0.8880880069199681,1.8410824359159275,7.130282939720646,0.9523857878929008,0.20485427913600351
4,2.0,1.5,33,7,14,13,0.6003386783755056,1.251824211784874,0.9736462300430819,1.1078207391372112,1.9220846559655203,0.9488609797755643,0.6003386783755056
4,2.0,1.5,50,7,14,26,0.5498157862477049,1.3123524821261017,0.9736462300430819,1.1306738413994666,1.9561158984856848,0.9440642638031225,0.5498157862477049
2,2.0,1.0,50,7,14,13,0.27174758544520683,1.8202623833392428,0.9425040891564923,1.6984861729609968,3.9895691422890196,0.9433247664908347,0.27174758544520683
4,3.0,1.5,50,7,7,13,0.5401859416722302,1.2530664995817946,0.9140939865010309,1.264486652201327,2.248123425557617,0.9404931235202365,0.5401859416722302
4,1.0,1.5,50,7,14,26,0.6812699879431597,1.0915117211807797,0.9779942459061368,1.0534973476192553,1.4545957462956882,0.9355766017273369,0.6812699879431597
4,1.0,1.5,50,7,14,13,0.7602748948175388,1.0,0.9864224583721313,1.0207746355713112,1.1434695875542231,0.9353860050462542,0.7602748948175388
2,1.0,1.0,33,5,14,13,0.19385460753105846,2.213361826430999,0.9195057248190897,1.8902639704612738,5.219558032140295,0.9292902044109551,0.19385460753105846
4,2.0,1.5,20,7,14,13,0.5296969840444483,1.3028285432496773,0.9736462300430819,1.1012363872055544,2.2094960766298932,0.9274684097329726,0.5296969840444483
2,1.0,1.0,50,5,7,13,0.22385277599171968,2.077316122963406,0.9195057248190897,1.7014465465097943,4.67817988543639,0.9235479653336657,0.22385277599171968
4,3.0,1.5,50,7,14,13,0.5375428617818994,1.264665980916688,0.968790365401965,1.092618490405603,1.7184266245591902,0.9210258575939199,0.5375428617818994
