tol%,d%,N,cd,lt_w,stop,W1-BEAR,W2-EARLYBULL,W3-MIDCHOP,W4-LATEBULL,W5-FULL,geo_4w,worst_4w,any_liq,max_dd_any%,stops
1.0,50,7,7,13,1.0,0.7566482429247758,1.5772356176764784,0.9812795026273456,1.394949101552856,2.548483530674397,1.1305386730732307,0.7566482429247758,False,29.262961753291037,0
1.0,50,7,7,26,0.2,0.7214769907261789,2.3402605272152397,0.9685585049579801,1.3946770063774305,4.013016621916383,1.2289141594228097,0.7214769907261789,False,50.150163040882155,1
1.0,50,7,7,26,0.25,0.7214769907261789,2.3402605272152397,0.9685585049579801,1.3946770063774305,4.013016621916383,1.2289141594228097,0.7214769907261789,False,50.150163040882155,1
1.0,50,7,7,26,0.3,0.638854553343083,2.3402605272152397,0.9685585049579801,1.3946770063774305,4.013016621916383,1.1921102591729693,0.638854553343083,False,55.85888984111828,1
1.0,50,7,7,26,1.0,0.13792300777417976,2.3402605272152397,0.9685585049579801,1.3946770063774305,4.013016621916383,0.8125967981119666,0.13792300777417976,False,90.47032748260793,0
1.0,50,7,14,13,0.2,0.9583274445649336,1.155689509799893,0.9812795026273456,1.1769119630284917,1.6645956569387415,1.0634643855529187,0.9583274445649336,False,12.944602487232903,1
1.0,50,7,14,13,0.25,0.9389098611377453,1.155689509799893,0.9812795026273456,1.1769119630284917,1.6645956569387415,1.0580359977738751,0.9389098611377453,False,12.944602487232903,1
1.0,50,7,14,13,0.3,0.9318119853121896,1.155689509799893,0.9812795026273456,1.1769119630284917,1.6645956569387415,1.0560306955946077,0.9318119853121896,False,12.944602487232903,1
1.0,50,7,14,13,1.0,0.8575522729649225,1.155689509799893,0.9812795026273456,1.1769119630284917,1.6645956569387415,1.034331186710255,0.8575522729649225,False,17.557650857729655,0
1.0,50,7,14,26,0.2,0.756475215039611,1.4754922443173426,0.9685585049579801,1.1950651097041662,2.2714634864573653,1.0661351576451488,0.756475215039611,False,39.60577937196539,1
1.0,50,7,14,26,0.25,0.756475215039611,1.4754922443173426,0.9685585049579801,1.1950651097041662,2.2714634864573653,1.0661351576451488,0.756475215039611,False,39.60577937196539,1
1.0,50,7,14,26,0.3,0.7215269757333415,1.4754922443173426,0.9685585049579801,1.1950651097041662,2.2714634864573653,1.053602354556136,0.7215269757333415,False,42.39591926453764,1
1.0,50,7,14,26,1.0,0.34306553358040753,1.4754922443173426,0.9685585049579801,1.1950651097041662,2.2714634864573653,0.8748988817353526,0.34306553358040753,False,72.61089971884321,0
2.0,20,5,7,13,0.2,0.6465523653824178,3.439453691844947,0.8331815653301263,1.689119015076385,8.824128379628997,1.3300662352256702,0.6465523653824178,False,51.84923591513741,2
2.0,20,5,7,13,0.25,0.5002857784779478,3.439453691844947,0.8331815653301263,1.689119015076385,8.824128379628997,1.247460726818583,0.5002857784779478,False,59.83408646619781,2
2.0,20,5,7,13,0.3,0.4453771039150159,3.439453691844947,0.8331815653301263,1.689119015076385,8.824128379628997,1.2117256862733483,0.4453771039150159,False,64.24248096715726,2
2.0,20,5,7,13,1.0,0.0,3.439453691844947,0.8331815653301263,1.689119015076385,8.824128379628997,0.0,0.0,True,100.0,0
2.0,20,5,7,26,0.2,0.4676247115621536,3.7839964486411066,0.8331815653301263,1.7699609100542537,10.880650962105415,1.2709775376103796,0.4676247115621536,False,63.87748724822595,2
2.0,20,5,7,26,0.25,0.4005822671655994,3.7839964486411066,0.8331815653301263,1.7699609100542537,10.880650962105415,1.2227465381383604,0.4005822671655994,False,69.0563015682274,2
2.0,20,5,7,26,0.3,0.31198305642478125,3.7839964486411066,0.8331815653301263,1.7699609100542537,10.880650962105415,1.148672606030601,0.31198305642478125,False,75.90030711509198,1
2.0,20,5,7,26,1.0,0.0,3.7839964486411066,0.8331815653301263,1.7699609100542537,10.880650962105415,0.0,0.0,True,100.0,0
2.0,20,5,14,13,0.2,0.6966952976034592,2.6531955806724725,0.9543299714569974,1.990686993084554,7.87341922538692,1.3689211128934216,0.6966952976034592,False,40.08838689359958,2
2.0,20,5,14,13,0.25,0.576411460655298,2.6531955806724725,0.9543299714569974,1.990686993084554,7.87341922538692,1.3055720789706398,0.576411460655298,False,50.43207476831418,2
2.0,20,5,14,13,0.3,0.5222271607108652,2.6531955806724725,0.9543299714569974,1.990686993084554,7.87341922538692,1.2737452155856057,0.5222271607108652,False,55.091599277635204,2
2.0,20,5,14,13,1.0,0.0,2.6531955806724725,0.9543299714569974,1.990686993084554,7.87341922538692,0.0,0.0,True,100.0,0
2.0,20,5,14,26,0.2,0.39672204894623725,4.008439604181404,0.9074849458444872,2.1212955118180292,13.542751239359811,1.3227433026313702,0.39672204894623725,False,70.2225690165782,2
2.0,20,5,14,26,0.25,0.3213172287109898,4.008439604181404,0.9074849458444872,2.1212955118180292,13.542751239359811,1.2548375029687802,0.3213172287109898,False,75.88235484480853,2
2.0,20,5,14,26,0.3,0.2094288716316006,4.008439604181404,0.9074849458444872,2.1212955118180292,13.542751239359811,1.1274911065012718,0.2094288716316006,False,84.28054657534044,1
2.0,20,5,14,26,1.0,0.0,4.008439604181404,0.9074849458444872,2.1212955118180292,13.542751239359811,0.0,0.0,True,100.0,0
2.0,20,7,7,13,0.2,0.7045912765152818,2.747781027778461,0.931265780057614,1.867390129326471,7.455240991212536,1.3545873686605674,0.7045912765152818,False,40.0989256174487,2
2.0,20,7,7,13,0.25,0.701137834259428,2.747781027778461,0.931265780057614,1.867390129326471,7.455240991212536,1.3529244854264417,0.701137834259428,False,40.392521221508446,2
2.0,20,7,7,13,0.3,0.6647523068711617,2.747781027778461,0.931265780057614,1.867390129326471,7.455240991212536,1.3350196846688525,0.6647523068711617,False,43.485849588149996,2
2.0,20,7,7,13,1.0,0.24869198808886203,2.747781027778461,0.931265780057614,1.867390129326471,7.455240991212536,1.0440905250249017,0.24869198808886203,False,78.85736344830777,0
2.0,20,7,7,26,0.2,0.5706336556646288,3.526448411611512,0.8880880069199681,1.884875020373482,9.979855782009828,1.3547475378877196,0.5706336556646288,False,57.51694335040073,2
2.0,20,7,7,26,0.25,0.5678367854154956,3.526448411611512,0.8880880069199681,1.884875020373482,9.979855782009828,1.3530844580308228,0.5678367854154956,False,57.725167306446764,2
2.0,20,7,7,26,0.3,0.47308902995607516,3.526448411611512,0.8880880069199681,1.884875020373482,9.979855782009828,1.2927208222875712,0.47308902995607516,False,64.77903491948955,2
2.0,20,7,7,26,1.0,0.0,3.526448411611512,0.8880880069199681,1.884875020373482,9.979855782009828,0.0,0.0,True,100.0,0
2.0,20,7,14,13,0.2,0.8702546883282932,1.6497954185052237,0.9812795026273456,1.3905025992758973,2.9994142170464504,1.1830694756433462,0.8702546883282932,False,20.074158094076754,2
2.0,20,7,14,13,0.25,0.8158929579993263,1.6497954185052237,0.9812795026273456,1.3905025992758973,2.9994142170464504,1.1641446658727335,0.8158929579993263,False,23.516902310376842,2
2.0,20,7,14,13,0.3,0.7908458702099436,1.6497954185052237,0.9812795026273456,1.3905025992758973,2.9994142170464504,1.1551054132950351,0.7908458702099436,False,25.86485597691346,2
2.0,20,7,14,13,1.0,0.5467985649377148,1.6497954185052237,0.9812795026273456,1.3905025992758973,2.9994142170464504,1.0533082793455624,0.5467985649377148,False,48.74223677426135,0
2.0,20,7,14,26,0.2,0.610844549576314,3.3626961449574955,0.9620364811633972,1.4359567096747479,6.931344328147128,1.2978897552196649,0.610844549576314,False,50.56890633856125,2
2.0,20,7,14,26,0.25,0.6078505920159853,3.3626961449574955,0.9620364811633972,1.4359567096747479,6.931344328147128,1.2962964736317582,0.6078505920159853,False,50.81118499470318,2
2.0,20,7,14,26,0.3,0.5283641676674786,3.3626961449574955,0.9620364811633972,1.4359567096747479,6.931344328147128,1.2516660362833198,0.5283641676674786,False,57.24342850004207,2
2.0,20,7,14,26,1.0,0.0,3.3626961449574955,0.9620364811633972,1.4359567096747479,6.931344328147128,0.0,0.0,True,100.0,0
2.0,33,5,7,13,0.2,0.799154903218807,2.5429246828506407,0.8331815653301263,1.6941132260458467,6.438000208053841,1.3014025032698535,0.799154903218807,False,47.241450011806116,2
2.0,33,5,7,13,0.25,0.6975266585402637,2.5429246828506407,0.8331815653301263,1.6941132260458467,6.438000208053841,1.2578941525698,0.6975266585402637,False,47.241450011806116,2
2.0,33,5,7,13,0.3,0.6370141876789872,2.5429246828506407,0.8331815653301263,1.6941132260458467,6.438000208053841,1.2296773452127476,0.6370141876789872,False,47.675300219057206,2
2.0,33,5,7,13,1.0,0.17493085399469757,2.5429246828506407,0.8331815653301263,1.6941132260458467,6.438000208053841,0.8901649698651823,0.17493085399469757,False,85.6310823295052,0
2.0,33,5,7,26,0.2,0.6523801656137129,2.661964657878222,0.8331815653301263,1.7134414920183132,7.522320253212886,1.2548100587033562,0.6523801656137129,False,48.53831906855517,2
2.0,33,5,7,26,0.25,0.5995175733989613,2.661964657878222,0.8331815653301263,1.7134414920183132,7.522320253212886,1.2285795545172242,0.5995175733989613,False,52.7082770120274,2
2.0,33,5,7,26,0.3,0.5565198061009453,2.661964657878222,0.8331815653301263,1.7134414920183132,7.522320253212886,1.2059323914767817,0.5565198061009453,False,56.100068329553764,1
2.0,33,5,7,26,1.0,0.0,2.661964657878222,0.8331815653301263,1.7134414920183132,7.522320253212886,0.0,0.0,True,100.0,0
