date,btc_close,paul_usd_eq,paul_xbt_mult,spot_hodl,lev2_hodl,lev3_hodl,v2_strategy
2022-12-18,16757.9765625,5572.052363760497,0.9560434960373491,5828.241483631011,4230.9332172160275,2846.399825824036,5651.298822678993
2022-12-19,16439.6796875,5465.87862148946,0.9559841080076182,5717.541301895683,4006.102328964235,2509.1534934463466,5363.434089234092
2022-12-20,16906.3046875,5620.9276251787705,0.9559679729468668,5879.828387818998,4327.148603778171,2990.7229056672513,5774.489265154989
2022-12-21,16817.53515625,5598.8806007540115,0.9572445507193554,5848.955312983014,4261.893080918413,2892.839621377615,5690.9386292085865
2022-12-22,16830.341796875,5603.579375563571,0.95731890022119,5853.409322921398,4267.289055201428,2900.933582802137,5697.847425018333
2022-12-23,16796.953125,5591.196565042122,0.9571021489871694,5841.797106984738,4240.559545063919,2860.8393175958745,5663.62399882153
2022-12-24,16847.755859375,5608.014698589364,0.9570863528625502,5859.465743938727,4272.381139525533,2908.5717092882956,5704.3671319324285
2022-12-25,16841.986328125,5603.89261705368,0.9567104883286863,5857.459163893282,4264.853503936307,2897.2802559044553,5694.729039812557
2022-12-26,16919.8046875,5629.6467161876635,0.9566869224601517,5884.523540586133,4315.451543197658,2973.1773147964836,5759.512803280554
2022-12-27,16717.173828125,5529.371502992899,0.9510359906595017,5814.050737615642,4171.017506814105,2756.526260221155,5574.585075123564
2022-12-28,16552.572265625,5476.85575593847,0.9513708738234504,5756.804109345512,4053.0701678082396,2579.605251712355,5423.569885140261
2022-12-29,16642.341796875,5508.726089603459,0.951745390705554,5788.024973275358,4112.039080683967,2668.058621025945,5499.071389931257
2022-12-30,16602.5859375,5495.453226370097,0.9517257501042387,5774.198318967626,4080.92125307712,2621.381879615675,5459.229332556128
2022-12-31,16547.49609375,5478.216225360535,0.951899116141667,5755.038672128819,4039.1489361962294,2558.7234042943387,5405.745681097941
2023-01-01,16625.080078125,5507.152557996016,0.952461439989951,5782.021535752797,4089.6454505227334,2634.468175784095,5470.399455984141
2023-01-02,16688.470703125,5529.244737852433,0.9526498722939817,5804.068103780886,4130.256145716645,2695.3842185749627,5522.395812169485
2023-01-03,16679.857421875,5525.447808516555,0.9524872874706366,5801.072498499771,4120.7842916553145,2681.176437482967,5510.268418261134
2023-01-04,16863.23828125,5584.123816005402,0.9521340651323346,5864.8503614134215,4244.821107265766,2867.2316608986443,5669.080337480476
2023-01-05,16836.736328125,5574.914983047248,0.9520601316536847,5855.6332711505065,4222.873546777247,2834.310320165865,5640.979533810129
2023-01-06,16951.96875,5613.989158393545,0.952215984253513,5895.709850737926,4299.489280041644,2949.2339200624597,5739.075341754193
2023-01-07,16955.078125,5614.582492986656,0.9521419782142745,5896.791257451653,4298.114018714626,2947.171028071934,5737.314510587278
2023-01-08,17091.14453125,5659.430711587235,0.9521067439447266,5944.113669586387,4389.192374782342,3083.788562173509,5853.927698819095
2023-01-09,17196.5546875,5693.963846355466,0.9520446153468358,5980.774172312417,4458.924915731014,3188.3873735965176,5943.21053477064
2023-01-10,17446.29296875,5776.246718455683,0.9519773479778963,6067.630422850985,4628.996838554441,3443.495257831657,6160.964016557354
2023-01-11,17934.896484375,5937.583182916417,0.9519077737583402,6237.561396807948,4965.116249630281,3947.674374445418,6591.318250476688
2023-01-12,18869.587890625,6263.099165021035,0.9543571106009926,6562.6368740281505,5611.32962194627,4916.9944329194,7418.704743572522
2023-01-13,19909.57421875,6678.576181678829,0.9645082634007572,6924.332776715521,6330.566827654979,5995.850241482465,8339.588115581091
2023-01-14,20976.298828125,7051.873291692709,0.9666286873482166,7295.327962010252,7068.180001467236,7102.270002200851,9283.999363145602
2023-01-15,20880.798828125,7019.37216359478,0.9665742046337282,7262.11410354644,6997.395016077484,6996.092524116221,9193.369018224745
2023-01-16,21169.6328125,7116.417620643587,0.9665673971063113,7362.567413248746,7193.884095034147,7290.826142551217,9444.9460002778
2023-01-17,21161.51953125,7113.504582144384,0.9665421700255152,7359.745702514561,7183.8248261442695,7275.737239216402,9432.066503247162
2023-01-18,20688.78125,6951.349089012358,0.9660914355836305,7195.332484044787,6850.681189714293,6776.021784571438,9005.52233555976
2023-01-19,21086.79296875,7089.854184678123,0.9667424967794243,7333.756619055272,7123.129205763828,7184.693808645741,9354.354189258876
2023-01-20,22676.552734375,7631.936708428561,0.9677022855846031,7886.657727400114,8224.199427817073,8836.299141725609,10764.121719156748
2023-01-21,22777.625,7681.868107488033,0.9697112825297023,7921.809559076402,8289.750005434205,8934.625008151306,10848.05013175005
2023-01-22,22720.416015625,7662.06602890085,0.9696469864414177,7901.9128982398615,8245.215536022177,8867.823304033267,10791.029927515276
2023-01-23,22934.431640625,7745.161768438218,0.9710163709896529,7976.345198530902,8389.29432948514,9083.94149422771,10975.502816439814
2023-01-24,22636.46875,7647.6930056439915,0.9714172438252232,7872.7169547959575,8177.314211842375,8765.97131776356,10704.091710362103
2023-01-25,23117.859375,7809.816045827242,0.9713533176724907,8040.1393640583265,8507.334946748677,9261.002420123015,11126.637436279882
2023-01-26,23032.77734375,7782.722242255895,0.9715591870128968,8010.548761505958,8443.347412387036,9165.021118580555,11044.71028353839
2023-01-27,23078.728515625,7797.73883730764,0.9714956228401129,8026.530077934257,8470.494127196875,9205.741190795312,11079.467882387027
2023-01-28,23031.08984375,7751.308777126458,0.9677085740774894,8009.961867410066,8432.551729028046,9148.82759354207,11030.887910035108
2023-01-29,23774.56640625,7983.935239895196,0.9655803995892951,8268.534907389509,8944.7366880425,9917.105032063748,11686.669630454508
2023-01-30,22840.138671875,7719.644712455008,0.9718128056097843,7943.551132371789,8290.003007327636,8935.004510991455,10848.374065543936
2023-01-31,23139.283203125,7844.297828698958,0.9747387105212841,8047.590337828973,8493.252864039307,9239.87929605896,11108.607284742422
2023-02-01,23723.76953125,8042.034426737006,0.9746894661600507,8250.868308262243,8894.858283920887,9842.287425881332,11622.807259857793
2023-02-02,23471.87109375,7970.235999742656,0.9763544514351139,8163.260778938886,8714.745268806812,9572.117903210217,11392.197553651831
2023-02-03,23449.322265625,7961.506365217603,0.9762229030661028,8155.418542437645,8694.167544678865,9541.2513170183,11365.850635232156
2023-02-04,23331.84765625,7922.843428616355,0.9763734971493365,8114.562154491331,8607.586031493543,9411.379047240316,11254.995029900756
2023-02-05,22955.666015625,7796.125156618173,0.9765015701542098,7983.730282570876,8341.13204948309,9011.698074224636,10913.837704485262
2023-02-06,22760.109375,7729.417273435136,0.9764644790742925,7915.717815729227,8200.357685110357,8800.536527665536,10733.595678173251
2023-02-07,23264.291015625,7900.142442041766,0.9764030804715841,8091.0666916640075,8546.200796964918,9319.301195447379,11176.399760752303
2023-02-08,22939.3984375,7796.816539828169,0.9772807210890768,7978.072596315454,8315.425762710021,8973.138644065033,10880.924373726632
2023-02-09,21819.0390625,7424.1673046628275,0.9783543297500469,7588.423824484507,7531.575164753438,7797.362747130157,9877.312524856936
2023-02-10,21651.18359375,7368.976532992524,0.9786098251834778,7530.045523108179,7410.300534686916,7615.450802030374,9722.037200682478
2023-02-11,21870.875,7443.523875479261,0.9785802990592746,7606.4517982171155,7558.549213825859,7837.823820738788,9911.849049204364
2023-02-12,21788.203125,7415.083381438043,0.9785401833412941,7577.699421723,7496.497841184594,7744.746761776892,9832.400882699489
2023-02-13,21808.1015625,7392.566441153146,0.9746785675322364,7584.619881270392,7505.7879883506175,7758.681982525926,9844.295626159364
2023-02-14,22220.8046875,7456.125723522887,0.9648004141390784,7728.153527148122,7788.218387989787,8182.32758198468,10205.90853593809
2023-02-15,24307.841796875,8163.252073447823,0.9656079819401552,8454.002272273834,9234.843476877848,10352.265215316771,12058.11109069158
2023-02-16,23623.474609375,7949.439085492853,0.9675574281771531,8215.986828264386,8753.88299676199,9630.824495142984,11442.307979817297
2023-02-17,24565.6015625,8265.87514224139,0.9674877575301989,8543.64830759461,9404.079766437886,10606.11964965683,12274.794660116637
2023-02-18,24641.27734375,8311.316909862617,0.9698189510581807,8569.967518982841,9451.576208702956,10677.364313054433,12335.607259304092
2023-02-19,24327.642578125,8204.649232476524,0.9697148204413415,8460.88876804253,9228.342173561508,10342.51326034226,12049.78707453546
2023-02-20,24829.1484375,8374.056526273225,0.969746239587626,8635.307036441,9571.997526136583,10857.996289204875,12489.79003513911
2023-02-21,24436.353515625,8242.241670362795,0.9698241308417358,8498.697246488533,9293.678727883758,10440.518091825636,12133.441460017935
2023-02-22,24188.84375,8134.124003459502,0.9668959044029034,8412.616049379842,9116.468764036745,10174.703146055115,11906.548707855382
2023-02-23,23947.4921875,8060.999282914839,0.9678607613388603,8328.676608155809,8943.592675623788,9915.38901343568,11685.204881404545
2023-02-24,23198.126953125,7795.398991647778,0.9662054185292888,8068.05555232091,8417.509730622596,9126.264595933893,11011.628719738204
2023-02-25,23175.375,7718.589986301054,0.957624486464609,8060.142671159978,8396.847882698035,9095.271824047053,10985.174092477995
2023-02-26,23561.212890625,7846.999622408877,0.9576129913037149,8194.332881518038,8660.311703685244,9490.467555527865,11322.502931902944
2023-02-27,23522.87109375,7838.662266031292,0.9581547684349047,8180.998022725844,8628.73338728722,9443.10008093083,11282.071282572026
2023-02-28,23147.353515625,7712.604137637366,0.9580402106283274,8050.397104500531,8362.701312573894,9044.05196886084,10941.454150866435
2023-03-01,23646.55078125,7878.885380682299,0.9580342211563914,8224.012469170593,8704.997634432515,9557.496451648774,11379.717061346291
2023-03-02,23475.466796875,7821.816207663697,0.9580262548542091,8164.511325270526,8581.096639837222,9371.644959755831,11221.079042077388
2023-03-03,22362.6796875,7460.17657238746,0.9592002968339826,7777.49610483978,7802.3997013128255,8203.599551969237,10224.065738497657
2023-03-04,22353.349609375,7458.577730468033,0.9593949993878781,7774.251205423026,7791.245351756062,8186.868027634093,10209.78414273083
2023-03-05,22435.513671875,7482.337402168757,0.9589264801948885,7802.8269702679145,7843.715185263678,8265.572777895517,10276.964478822609
2023-03-06,22429.7578125,7480.388163136952,0.958922681119997,7800.825145151486,7835.031039943731,8252.546559915598,10265.84563658006
2023-03-07,22219.76953125,7410.832578783863,0.9589842906833574,7727.793511093929,7684.33109572196,8026.496643582941,10072.895283490772
2023-03-08,21718.080078125,7246.430571745928,0.9593713534146485,7553.311390791508,7330.834868282642,7496.252302423965,9620.292449081138
2023-03-09,20363.021484375,6793.741476445517,0.9592920338554207,7082.0367903414,6384.036445308222,6076.054667962336,8408.048536446015
2023-03-10,20187.244140625,6541.025755651287,0.9316501641096245,7020.903347237134,6257.557017091348,5886.335525637023,8246.109190953866
2023-03-11,20632.41015625,6698.140648735444,0.9334441558012888,7175.72723242947,6562.8993511365625,6344.349026704845,8637.057651295896
2023-03-12,22163.94921875,7196.718520354257,0.9336227187679692,7708.379815190465,7623.579488769439,7935.369233154159,9995.11128647097
2023-03-13,24197.533203125,7950.396002313025,0.9447169500397455,8415.63814640834,9033.046768317345,10049.570152476017,11799.738425923331
2023-03-14,24746.07421875,8156.587737873562,0.9477335213953817,8606.41472917865,9409.436085020458,10614.154127530688,12281.652682308371
2023-03-15,24375.9609375,8086.763108727217,0.9538871906731656,8477.693366466456,9146.906743576186,10220.360115364281,11945.52031418071
2023-03-16,25052.7890625,8315.446153004163,0.9543628265647749,8713.08680676046,9612.46577208014,10918.698658120215,12541.604004839211
2023-03-17,27423.9296875,9107.12569730969,0.9548511708467764,9537.743656148376,11256.056824662282,13384.085236993425,14644.162362876235
2023-03-18,26965.87890625,8988.624246987769,0.9584350487273225,9378.438589994697,10931.81962920093,12897.729443801396,14291.292762152632
2023-03-19,28038.67578125,9348.7561320262,0.9586948032889786,9751.545643048838,11672.182807923378,14008.274211885071,15097.035172101989
2023-03-20,27767.236328125,9265.142872089666,0.9594083745401234,9657.14196160812,11477.581159864982,13716.371739797474,14885.24884156451
2023-03-21,28175.81640625,9401.276752145908,0.9593881936436136,9799.241656749244,11755.901005153177,14133.851507729769,15188.146269913404
2023-03-22,27307.4375,9134.729990283222,0.9618310819211554,9497.228943815759,11146.177241919919,13219.26586287988,14524.579646788392
2023-03-23,28333.97265625,9487.648949332586,0.9627979957920537,9854.246675625342,11854.300157533708,14281.450236300563,15295.23475358553
2023-03-24,27493.28515625,9236.843778597715,0.9660086225544093,9561.864731779306,11263.79915100257,13395.698726503859,14652.588390619543
2023-03-25,27494.70703125,9236.816092689302,0.9659557706014253,9562.359244397141,11259.0507606916,13388.576141037405,14647.420684333634
2023-03-26,27994.330078125,9401.507685972521,0.965631595267978,9736.122691142324,11600.735980567282,13901.103970850927,15019.27909169227
2023-03-27,27139.888671875,9114.555384358071,0.965631595267978,9438.95728870454,11000.74180131849,13001.11270197774,14366.301242661855
2023-03-28,27268.130859375,9157.117905385003,0.965578256651539,9483.558522890035,11084.254134575745,13126.38120186362,14457.188297276463
2023-03-29,28348.44140625,9518.375748805394,0.9654231299319262,9859.278749077155,11829.779019700542,14244.668529550816,15268.548228296026
2023-03-30,28033.5625,9459.217391320735,0.9701992981629893,9749.767299596238,11604.906260358948,13907.359390538426,15023.817636268865
2023-03-31,28478.484375,9623.533831001572,0.9716318576081108,9904.506275341831,11908.441508084929,14362.662262127396,15354.15716291757
2023-04-01,28411.03515625,9600.787776861736,0.9716365722632059,9881.048172671075,11855.596673839813,14283.395010759725,15296.645761322065
2023-04-02,28199.30859375,9529.247072772143,0.9716372768827575,9807.411983352702,11702.439848013059,14053.65977201959,15129.964119813652
2023-04-03,27790.220703125,9391.012907789484,0.9716379802678187,9665.135676562353,11412.088153026421,13618.132229539637,14813.972345539967
2023-04-04,28168.08984375,9521.6618046912,0.9719398652354,9796.554442578701,11669.04775239357,14003.571628590358,15093.623269308184
2023-04-05,28177.984375,9537.314381995911,0.9731957768195796,9799.995652636328,11670.050175117238,14005.075262675864,15094.714212948238
2023-04-06,28044.140625,9509.603315195987,0.974999304399085,9753.446256104746,11571.099314300416,13856.64897145063,14987.025301137835
2023-04-07,27925.859375,9469.494838271477,0.974999304399085,9712.309327346393,11482.9980711873,13724.497106780955,14891.144103928666
2023-04-08,27947.794921875,9476.933053336525,0.974999304399085,9719.938271317415,11492.423996166552,13738.635994249835,14901.402403810476
2023-04-09,28333.05078125,9608.130668110409,0.9750560956101766,9853.926057554438,11754.487213006065,14131.730819509103,15186.607630061346
2023-04-10,29652.98046875,10049.14442722823,0.9744168321625322,10312.983207531497,12666.413723035666,15499.620584553504,16179.063609781822
2023-04-11,30235.05859375,10253.255575154712,0.9750682364094254,10515.423631182088,13064.985316158138,16097.477974237212,16612.831853813102
2023-04-12,30139.052734375,10219.161375043568,0.974921616424355,10482.033840344622,12991.916514179,15987.874771268507,16533.310567111115
2023-04-13,30399.06640625,10318.111328379142,0.9759419907147219,10572.463759677736,13166.432874589422,16249.649311884139,16723.237939046772
2023-04-14,30485.69921875,10360.167787918523,0.9771352250387163,10602.59370703582,13220.331213081368,16330.496819622058,16781.89587666018
2023-04-15,30318.49609375,10307.548466256572,0.9775337745638012,10544.44228370119,13097.70170104189,16146.55255156284,16648.437323613143
2023-04-16,30315.35546875,10307.271462260835,0.9776087727216334,10543.35000857828,13089.191140790921,16133.786711186389,16639.175221547957
2023-04-17,29445.044921875,10026.813045492014,0.9791173291642937,10240.66549210216,12477.67770854342,15216.516562815134,15973.660889155395
2023-04-18,30397.552734375,10357.613472225616,0.9797270980358169,10571.937321107926,13133.878204162287,16200.817306243434,16687.808464217498
2023-04-19,28822.6796875,9821.778606699096,0.9798053940655345,10024.213651187723,12032.41633613117,14548.62450419676,15489.079832755644
2023-04-20,28245.98828125,9627.461256345572,0.9800292681706255,9823.646669570084,11625.388184894151,13938.08227734123,15046.108257560798
2023-04-21,27276.91015625,9277.266715738122,0.9779325692037663,9486.611866594934,10945.626611823896,12918.439917735846,14306.31899761717
2023-04-22,27817.5,9470.529586899345,0.9789042395652595,9674.6231185037,11315.844341770322,13473.766512655486,14709.22953464273
2023-04-23,27591.384765625,9403.740534525119,0.9799663903743718,9595.982706032044,11152.805927203393,13229.208890805092,14531.79369120416
2023-04-24,27525.33984375,9384.936790883507,0.980353498781799,9573.013002498958,11101.12271233572,13151.684068503582,14475.546488077083
2023-04-25,28307.59765625,9651.812061112894,0.9803697075004634,9845.073738274734,11639.337139644307,13959.005709466459,15061.289002281326
2023-04-26,28422.701171875,9693.776097964483,0.9806446792108524,9885.105485674272,11713.469571151978,14070.204356727969,15141.967844415898
2023-04-27,29473.787109375,10008.232334509292,0.9763498802552086,10250.661711448394,12438.431625673355,15157.647438510034,15930.949103505323
2023-04-28,29340.26171875,9949.033812199557,0.9749918025395347,10204.223036835368,12339.4317426252,15009.147613937803,15823.206840458732
2023-04-29,29248.48828125,9917.887057475726,0.9749891324744795,10172.30523616665,12269.492758146065,14904.239137219098,15747.091755966188
2023-04-30,29268.806640625,9924.752443192727,0.9749867375635647,10179.371739962442,12277.518142693672,14916.277214040507,15755.825837930282
2023-05-01,28091.568359375,9528.083893475949,0.9752447626045035,9769.941104866952,11452.794907839769,13679.192361759655,14858.273790651165
2023-05-02,28680.537109375,9727.570818227376,0.9752167723232277,9974.778012742434,11856.483856783088,14284.725785174633,15297.611288705546
2023-05-03,29006.30859375,9855.982246692822,0.9769930862529347,10088.077782099264,12077.03054882749,14615.545823241238,15537.633791527547
2023-05-04,28847.7109375,9785.379618437973,0.9753272579582565,10032.919246943455,11960.693726967704,14441.040590451557,15411.02361708194
2023-05-05,29534.384765625,10021.537367179792,0.9756419434914955,10271.736915405738,12432.166021743025,15148.249032614542,15924.13020305795
2023-05-06,28904.623046875,9811.4668235953,0.9760019168449977,10052.712657892755,11988.085879122327,14482.128818683492,15440.834687277047
2023-05-07,28454.978515625,9646.856459022798,0.9747911897954048,9896.331193809354,11669.38515223924,14004.077728358861,15093.990463912913
2023-05-08,27694.2734375,9388.957397911527,0.9747908265809659,9631.766263992107,11134.47623284635,13201.714349269525,14511.845357022596
2023-05-09,27658.775390625,9377.040636948577,0.9748030772498391,9619.420430435583,11104.01291347504,13156.019370212562,14478.691914130352
2023-05-10,27621.755859375,9364.693884291359,0.9748242947065884,9606.545441206952,11072.499007753057,13108.748511629583,14444.39511078694
2023-05-11,27000.7890625,9154.774614845153,0.9748891604434999,9390.579961603464,10634.933700569116,12452.400550853672,13968.189735839747
2023-05-12,26804.990234375,9085.688250405481,0.9745995774447163,9322.483264590644,10493.146816584725,12239.720224877088,13813.882081320884
2023-05-13,26784.078125,9080.090768639087,0.97475961510336,9315.210261020373,10473.011683287568,12209.517524931352,13791.968875351487
2023-05-14,26930.638671875,9129.758551180068,0.974757712479689,9366.182420813935,10569.336293422204,12354.004440133307,13896.799620231644
2023-05-15,27192.693359375,9219.929799727954,0.9748985623205755,9457.322183121827,10745.941424728113,12618.912137092171,14089.00021609784
2023-05-16,27036.650390625,9167.355714034302,0.9749340508950968,9403.052140416741,10631.759508033694,12447.639262050541,13964.735239969836
2023-05-17,27398.802734375,9290.103527622694,0.9749290451746545,9529.004775889522,10877.94737611372,12816.92106417058,14232.66321346709
2023-05-18,26832.208984375,9098.380509149283,0.9749710244241176,9331.949648989199,10478.237952523683,12217.356928785524,13797.656660603878
2023-05-19,26890.12890625,9125.494683017267,0.9757702506380026,9352.093566134658,10512.91453067492,12269.37179601238,13835.395422405334
2023-05-20,27129.5859375,9204.207928667918,0.9755000513294152,9435.374110051958,10673.81439404349,12510.721591065234,14010.503865662631
2023-05-21,26753.826171875,9082.145689152947,0.9760826747224302,9304.688961655476,10406.86128387353,12110.291925810297,13719.976934403056
2023-05-22,26851.27734375,9115.257521350948,0.976085886591501,9338.581416417665,10469.043044548056,12203.564566822082,13787.649778137991
2023-05-23,27225.7265625,9246.384831033161,0.9765096224592069,9468.810770904027,10723.820467058238,12585.730700587359,14064.925823616475
2023-05-24,26334.818359375,8928.379441511968,0.9748243133611064,9158.96261422504,10098.628776131729,11647.943164197597,13384.52534692518
2023-05-25,26476.20703125,8976.58892972724,0.9748540723924536,9208.136052298785,10191.45077064784,11787.176155971763,13485.544170803989
2023-05-26,26719.291015625,9059.2213832626,0.974877357483059,9292.67801095691,10354.959081157514,12032.438621736273,13663.49140527363
2023-05-27,26868.353515625,9109.84134093069,0.9748859252562815,9344.5203227607,10453.03699257144,12179.555488857162,13770.230280161788
2023-05-28,28085.646484375,9520.411835797004,0.9746649563180388,9767.881541326738,11293.898700778718,13440.848051168081,14685.345940524816
2023-05-29,27745.884765625,9405.460055227837,0.9746877459665926,9649.71612103371,11051.778030520043,13077.667045780066,14421.844326777067
2023-05-30,27702.349609375,9390.693701254555,0.9746868579566692,9634.575068490385,11015.7151803923,13023.572770588453,14382.596875517118
2023-05-31,27219.658203125,9233.027756169162,0.9753163722240058,9466.700261695767,10674.285546646046,12511.42831996907,14011.016624325335
2023-06-01,26819.97265625,9101.414247950275,0.9757410845734301,9327.693987518409,10390.676381898818,12086.01457284823,13702.362792726804
2023-06-02,27249.58984375,9246.16788840201,0.9756315725396425,9477.110159866535,10683.822460499152,12525.733690748732,14021.395714172486
2023-06-03,27075.12890625,9188.92848498558,0.9758394685013985,9416.434548499112,10556.821377035205,12335.23206555281,13883.17954946127
2023-06-04,27119.06640625,9204.007289149704,0.9758571765769478,9431.715531810669,10581.724314339233,12372.586471508854,13910.281589777202
2023-06-05,25760.09765625,8744.118505267454,0.9760061868093034,8959.081021661515,9631.07984542793,10946.619768141896,12875.688585425793
2023-06-06,27238.783203125,9224.95496332143,0.9737794212731243,9473.351728115877,10653.93724729978,12480.905870949671,13988.87142825829
2023-06-07,26345.998046875,8938.878441126113,0.9755564778172467,9162.850787610325,10027.437655816111,11541.156483724168,13307.047554270655
2023-06-08,26508.216796875,8994.740748334852,0.9756457959237949,9219.268699680237,10134.741918736127,11702.11287810419,13423.82753183816
2023-06-09,26480.375,8986.111594300135,0.9757346268182259,9209.585626373591,10109.850020747015,11664.775031120524,13396.73750568563
2023-06-10,25851.240234375,8771.289707744603,0.9755872435067384,8990.779416319849,9666.843132989734,11000.264699484602,12914.610020656382
2023-06-11,25940.16796875,8799.491199368358,0.9753687078857711,9021.707512477322,9723.286300797196,11084.929451195792,12976.037513758938
2023-06-12,25902.5,8774.691077683545,0.9740341735434775,9008.607003758141,9691.680119156577,11037.520178734867,12941.640285889836
2023-06-13,25918.728515625,8780.081045323637,0.9740222391784171,9014.251104502084,9697.559769981763,11046.339654972644,12948.039150881636
2023-06-14,25124.67578125,8511.120519786286,0.9740254735426421,8738.08822353523,9139.991155113934,10209.986732670899,12341.233339400098
2023-06-15,25576.39453125,8610.525816817302,0.9679978474935735,8895.191078278165,9448.859749952835,10673.289624929253,12677.37718490118
2023-06-16,26327.462890625,8861.483784128954,0.9677907764455771,9156.404462413548,9965.792675546154,11448.689013319232,13239.958892392977
2023-06-17,26510.67578125,8947.116105830502,0.9703900072783757,9220.123907627838,10087.699491630157,11631.549237445237,13372.63093039232
2023-06-18,26336.212890625,8880.000569453701,0.9694908405815932,9159.447616984839,9960.85124177397,11441.276862660956,13234.581095562136
2023-06-19,26851.029296875,9050.983737158522,0.9692122331605106,9338.495148419772,10313.343207554784,11970.014811332176,13618.200559844669
2023-06-20,28327.48828125,9549.867471913165,0.9693337119304339,9851.991480719831,11334.424677266468,13501.637015899703,14729.450643323697
2023-06-21,30027.296875,10147.836996120428,0.9717203226819571,10443.166371278832,12510.508558561703,15265.762837842556,16009.39093215951
2023-06-22,29912.28125,10129.346712595,0.9736793107049155,10403.16519128012,12424.264299449513,15136.39644917427,15915.53070358728
2023-06-23,30695.46875,10394.35753785604,0.9736602101244635,10675.549262229095,12962.627111790127,15943.94066768519,16501.434706256565
2023-06-24,30548.6953125,10346.652758896536,0.9738481601543372,10624.503061397972,12854.16000829104,15781.240012436563,16383.389201178385
2023-06-25,30480.26171875,10323.419365535854,0.9738429377122887,10600.702603837946,12800.198671608687,15700.298007413028,16324.662702195064
2023-06-26,30271.130859375,10252.502602107346,0.9738347856879197,10527.969171757351,12648.415025944443,15472.622538916665,16159.47550223269
2023-06-27,30688.1640625,10392.922153181667,0.9737574825997892,10673.008771582527,12932.090420331842,15898.135630497763,16468.20141201044
2023-06-28,30086.24609375,10192.9240916842,0.9741253097797037,10463.66826665176,12507.13120951032,15260.696814265482,16005.715339636668
2023-06-29,30445.3515625,10310.897567054893,0.9737770166234538,10588.56123222918,12750.564003925821,15625.846005888732,16270.64494725372
2023-06-30,30477.251953125,10324.879212014139,0.9740768349173381,10599.65584017849,12766.393426320335,15649.5901394805,16287.872218024086
2023-07-01,30590.078125,10353.55764067228,0.9731797431241872,10638.895552258804,12838.489513149609,15757.734269724413,16366.334892045745
2023-07-02,30620.76953125,10363.905305688711,0.9731759694249267,10649.56968862784,12853.448044074503,15780.172066111754,16382.614365557003
2023-07-03,31156.439453125,10545.174431853917,0.9731728585097179,10835.869845365827,13219.546835643258,16329.320253464884,16781.042233224824
2023-07-04,30777.58203125,10422.93029211312,0.9737318522522067,10704.107365909062,12949.59941231018,15924.39911846527,16487.25657007051
2023-07-05,30514.166015625,10323.436004234083,0.9727624684408247,10612.494148526128,12760.005481055196,15640.008221582793,16280.920172648952
2023-07-06,29909.337890625,10119.017289141726,0.9727821205640483,10402.14152299018,12333.058945069504,14999.588417604258,15816.271280441411
2023-07-07,30342.265625,10255.237908708421,0.97181092013181,10552.70906743615,12627.862408520985,15441.79361278148,16137.107945377527
2023-07-08,30292.541015625,10238.421600364187,0.9718099591498016,10535.41539059898,12586.95380561229,15380.430708418433,16092.586827576675
2023-07-09,30171.234375,10197.541107133207,0.9718213303130168,10493.22626397658,12496.2796166091,15244.419424913653,15993.905475414213
2023-07-10,30414.470703125,10280.296499278507,0.971872779748011,10577.821206129473,12659.122808191207,15488.684212286813,16171.128856317113
2023-07-11,30620.951171875,10354.582379199774,0.9722947742987602,10649.632861256217,12796.356338727943,15694.534508091918,16320.4810645284
2023-07-12,30391.646484375,10277.029365714781,0.9722935607949309,10569.883191772304,12630.515069845052,15445.77260476758,16139.994855193494
2023-07-13,31476.048828125,10643.70138580492,0.9722915520051058,10947.02650028685,13378.23347097397,16567.350206460957,16953.742004975706
2023-07-14,30334.068359375,10259.935285973794,0.9725187905073858,10549.858147852286,12577.566851216134,15366.350276824202,16082.370939652194
2023-07-15,30295.806640625,10259.462330407243,0.9737021340962004,10536.551139358624,12544.630903545194,15316.946355317796,16046.526518139846
2023-07-16,30249.1328125,10241.367451353986,0.9734845442318627,10520.318490967964,12505.853415669293,15258.78012350394,16004.324707689431
2023-07-17,30145.888671875,10206.33011712714,0.9734766998698752,10484.411304853444,12427.748396657338,15141.622594986013,15919.322470873138
2023-07-18,29856.5625,10110.709506322657,0.9737015680138783,10383.786817706501,12220.269150272832,14830.403725409251,15693.52136028198
2023-07-19,29913.923828125,10123.473623072912,0.9730613284960119,10403.736462037812,12253.926197058228,14880.889295587345,15730.150558988807
2023-07-20,29792.015625,10082.083976483293,0.9730484480999906,10361.338118538633,12162.91270718875,14744.369060783129,15631.099943327616
2023-07-21,29908.744140625,10122.27654618057,0.9731147640885116,10401.935023215698,12237.86535552895,14856.798033293428,15712.67143316039
2023-07-22,29771.802734375,10078.835337082231,0.9733953296853225,10354.308295623836,12136.39931536785,14704.598973051778,15602.245234131293
2023-07-23,30084.5390625,10184.63561459799,0.973388418186401,10463.07457980013,12347.654038972558,15021.481058458841,15832.155222907562
2023-07-24,29176.916015625,9883.17148160802,0.9739596982608121,10147.413182759286,11710.242796981216,14065.364195471831,15138.45612358559
2023-07-25,29227.390625,9896.034654835683,0.9735431479488437,10164.967701416852,11739.252853675498,14108.87928051325,15170.02797057284
2023-07-26,29354.97265625,9946.983352695202,0.9743023540491532,10209.339340458351,11821.87052815422,14232.805792231336,15259.941361800327
